total_borrower_income,avg_annual_income,first_year_income,last_year_income,income_vs_target,initial_investment,total_payments_made,total_admin_costs,final_profit,total_return,cagr,prob_default,market_risk,insurance_needed,complexity_score,house_value,loan_duration,loan_amount
6358358.956954914,635835.8956954915,567539.2563340879,708778.7612272783,21.194529856516382,4720000.0,6358358.956954914,0,-230153.95640647155,-0.04876143144204906,-0.004986564317593034,0.0,0.0,False,1.0,5900000,10,4720000.0
7348760.463260717,489917.3642173811,409814.3274076763,579056.9160870182,16.330578807246038,4720000.0,7348760.463260717,0,-525107.5765839447,-0.11125160520846286,-0.007831909781898516,0.0,0.0,False,1.0,5900000,15,4720000.0
8483490.185665142,424174.50928325707,332104.2824158842,530918.572739036,14.139150309441902,4720000.0,8483490.185665142,0,-955634.5655258091,-0.20246495032326464,-0.011247740597155609,0.0,0.0,False,1.0,5900000,20,4720000.0
9782149.866170796,391285.9946468318,286381.44714012736,517985.5549213624,13.042866488227727,4720000.0,9782149.866170796,0,-1570566.067374439,-0.33274704817255063,-0.01605319433382335,0.0,0.0,False,1.0,5900000,25,4720000.0
11266868.599759923,375562.2866586641,256632.6851870395,525175.024566865,12.518742888622137,4720000.0,11266868.599759923,0,-2434323.060389961,-0.515746411099568,-0.023881759820789106,0.0,0.0,False,1.0,5900000,30,4720000.0
6466127.752835507,646612.7752835506,577158.5657634793,720791.9605701136,21.553759176118355,4800000.0,6466127.752835507,0,-234054.87092183856,-0.0487614314420497,-0.004986564317593034,0.0,0.0,False,1.0,6000000,10,4800000.0
7473315.725349882,498221.0483566588,416760.33295695897,588871.4400884932,16.607368278555292,4800000.0,7473315.725349882,0,-534007.7050006231,-0.11125160520846315,-0.007831909781898516,0.0,0.0,False,1.0,6000000,15,4800000.0
8627278.154913703,431363.90774568514,337733.16855852626,539917.1926159689,14.378796924856172,4800000.0,8627278.154913703,0,-971831.7615516665,-0.20246495032326386,-0.011247740597155609,0.0,0.0,False,1.0,6000000,20,4800000.0
9947949.016444879,397917.96065779513,291235.3699730109,526764.9711064702,13.263932021926504,4800000.0,9947949.016444879,0,-1597185.831228245,-0.3327470481725511,-0.01605319433382335,0.0,0.0,False,1.0,6000000,25,4800000.0
11457832.474332122,381927.7491444041,260982.39171563336,534076.2961696931,12.730924971480135,4800000.0,11457832.474332122,0,-2475582.773277917,-0.515746411099566,-0.023881759820788995,0.0,0.0,False,1.0,6000000,30,4800000.0
6573896.548716097,657389.6548716098,586777.8751928706,732805.1599129488,21.912988495720324,4880000.0,6573896.548716097,0,-237955.78543720156,-0.0487614314420495,-0.004986564317593034,0.0,0.0,False,1.0,6100000,10,4880000.0
7597870.987439048,506524.7324959365,423706.3385062416,598685.964089968,16.88415774986455,4880000.0,7597870.987439048,0,-542907.8334173034,-0.1112516052084638,-0.007831909781898627,0.0,0.0,False,1.0,6100000,15,4880000.0
8771066.124162266,438553.3062081133,343362.0547011684,548915.8124929017,14.618443540270444,4880000.0,8771066.124162266,0,-988028.9575775294,-0.20246495032326423,-0.011247740597155609,0.0,0.0,False,1.0,6100000,20,4880000.0
10113748.16671896,404549.9266687584,296089.2928058944,535544.387291578,13.484997555625279,4880000.0,10113748.16671896,0,-1623805.5950820432,-0.33274704817254985,-0.01605319433382324,0.0,0.0,False,1.0,6100000,25,4880000.0
11648796.348904327,388293.2116301442,265332.09824422724,542977.5677725214,12.94310705433814,4880000.0,11648796.348904327,0,-2516842.486165886,-0.5157464110995668,-0.023881759820788995,0.0,0.0,False,1.0,6100000,30,4880000.0
6681665.344596689,668166.5344596689,596397.1846222619,744818.359255784,22.272217815322296,4960000.0,6681665.344596689,0,-241856.69995256432,-0.04876143144204926,-0.004986564317593034,0.0,0.0,False,1.0,6200000,10,4960000.0
7722426.249528211,514828.41663521406,430652.34405552427,608500.4880914429,17.160947221173803,4960000.0,7722426.249528211,0,-551807.9618339764,-0.11125160520846299,-0.007831909781898516,0.0,0.0,False,1.0,6200000,15,4960000.0
8914854.093410823,445742.70467054116,348990.9408438105,557914.4323698345,14.858090155684705,4960000.0,8914854.093410823,0,-1004226.1536033864,-0.2024649503232634,-0.011247740597155609,0.0,0.0,False,1.0,6200000,20,4960000.0
10279547.316993041,411181.89267972164,300943.21563877794,544323.8034766859,13.706063089324054,4960000.0,10279547.316993041,0,-1650425.358935851,-0.3327470481725506,-0.01605319433382335,0.0,0.0,False,1.0,6200000,25,4960000.0
11839760.223476527,394658.67411588423,269681.80477282114,551878.8393753496,13.15528913719614,4960000.0,11839760.223476527,0,-2558102.1990538477,-0.5157464110995661,-0.023881759820788995,0.0,0.0,False,1.0,6200000,30,4960000.0
6789434.140477281,678943.4140477281,606016.4940516533,756831.5585986193,22.63144713492427,5040000.0,6789434.140477281,0,-245757.61446792918,-0.04876143144204944,-0.004986564317593034,0.0,0.0,False,1.0,6300000,10,5040000.0
7846981.511617376,523132.10077449173,437598.3496048069,618315.0120929178,17.437736692483057,5040000.0,7846981.511617376,0,-560708.0902506553,-0.11125160520846336,-0.007831909781898516,0.0,0.0,False,1.0,6300000,15,5040000.0
9058642.062659387,452932.10313296935,354619.82698645256,566913.0522467672,15.097736771098978,5040000.0,9058642.062659387,0,-1020423.3496292504,-0.20246495032326395,-0.011247740597155609,0.0,0.0,False,1.0,6300000,20,5040000.0
10445346.467267122,417813.8586906849,305797.1384716614,553103.2196617937,13.92712862302283,5040000.0,10445346.467267122,0,-1677045.1227896493,-0.33274704817254946,-0.01605319433382324,0.0,0.0,False,1.0,6300000,25,5040000.0
12030724.098048732,401024.13660162437,274031.51130141504,560780.1109781779,13.367471220054146,5040000.0,12030724.098048732,0,-2599361.9119418105,-0.5157464110995655,-0.023881759820788884,0.0,0.0,False,1.0,6300000,30,5040000.0
6897202.936357873,689720.2936357872,615635.8034810446,768844.7579414545,22.99067645452624,5120000.0,6897202.936357873,0,-249658.52898329264,-0.04876143144204934,-0.004986564317593034,0.0,0.0,False,1.0,6400000,10,5120000.0
7971536.7737065395,531435.7849137693,444544.3551540896,628129.5360943926,17.71452616379231,5120000.0,7971536.7737065395,0,-569608.2186673307,-0.11125160520846303,-0.007831909781898516,0.0,0.0,False,1.0,6400000,15,5120000.0
9202430.031907948,460121.50159539736,360248.7131290947,575911.6721237001,15.337383386513245,5120000.0,9202430.031907948,0,-1036620.5456551115,-0.20246495032326398,-0.011247740597155609,0.0,0.0,False,1.0,6400000,20,5120000.0
10611145.617541205,424445.8247016482,310651.061304545,561882.6358469016,14.148194156721607,5120000.0,10611145.617541205,0,-1703664.8866434586,-0.3327470481725505,-0.01605319433382335,0.0,0.0,False,1.0,6400000,25,5120000.0
12221687.972620934,407389.59908736445,278381.21783000894,569681.3825810062,13.57965330291215,5120000.0,12221687.972620934,0,-2640621.6248297747,-0.5157464110995654,-0.023881759820788884,0.0,0.0,False,1.0,6400000,30,5120000.0
7004971.732238464,700497.1732238464,625255.1129104359,780857.9572842898,23.349905774128214,5200000.0,7004971.732238464,0,-253559.443498655,-0.04876143144204904,-0.004986564317593034,0.0,0.0,False,1.0,6500000,10,5200000.0
8096092.035795705,539739.469053047,451490.3607033722,637944.0600958675,17.991315635101568,5200000.0,8096092.035795705,0,-578508.3470840089,-0.11125160520846324,-0.007831909781898516,0.0,0.0,False,1.0,6500000,15,5200000.0
9346218.001156509,467310.90005782543,365877.5992717368,584910.292000633,15.577030001927515,5200000.0,9346218.001156509,0,-1052817.7416809746,-0.20246495032326434,-0.011247740597155609,0.0,0.0,False,1.0,6500000,20,5200000.0
10776944.767815286,431077.79071261146,315504.98413742846,570662.0520320093,14.369259690420382,5200000.0,10776944.767815286,0,-1730284.6504972642,-0.3327470481725508,-0.01605319433382335,0.0,0.0,False,1.0,6500000,25,5200000.0
12412651.847193135,413755.0615731045,282730.9243586028,578582.6541838342,13.79183538577015,5200000.0,12412651.847193135,0,-2681881.3377177436,-0.5157464110995661,-0.023881759820788995,0.0,0.0,False,1.0,6500000,30,5200000.0
7112740.5281190565,711274.0528119056,634874.4223398272,792871.1566271249,23.709135093730186,5280000.0,7112740.5281190565,0,-257460.35801402025,-0.048761431442049294,-0.004986564317593034,0.0,0.0,False,1.0,6600000,10,5280000.0
8220647.29788487,548043.1531923247,458436.3662526548,647758.5840973423,18.26810510641082,5280000.0,8220647.29788487,0,-587408.4755006866,-0.11125160520846336,-0.007831909781898516,0.0,0.0,False,1.0,6600000,15,5280000.0
9490005.97040507,474500.2985202535,371506.48541437887,593908.9118775657,15.816676617341784,5280000.0,9490005.97040507,0,-1069014.9377068344,-0.2024649503232641,-0.011247740597155609,0.0,0.0,False,1.0,6600000,20,5280000.0
10942743.918089367,437709.7567235747,320358.906970312,579441.4682171172,14.590325224119157,5280000.0,10942743.918089367,0,-1756904.4143510656,-0.3327470481725503,-0.01605319433382324,0.0,0.0,False,1.0,6600000,25,5280000.0
12603615.721765338,420120.5240588446,287080.6308871967,587483.9257866625,14.004017468628154,5280000.0,12603615.721765338,0,-2723141.050605713,-0.5157464110995669,-0.023881759820788995,0.0,0.0,False,1.0,6600000,30,5280000.0
7220509.323999649,722050.9323999649,644493.7317692186,804884.3559699602,24.068364413332162,5360000.0,7220509.323999649,0,-261361.27252938657,-0.04876143144204973,-0.004986564317593034,0.0,0.0,False,1.0,6700000,10,5360000.0
8345202.559974034,556346.8373316022,465382.37180193746,657573.1080988173,18.544894577720076,5360000.0,8345202.559974034,0,-596308.603917363,-0.11125160520846325,-0.007831909781898516,0.0,0.0,False,1.0,6700000,15,5360000.0
9633793.939653633,481689.69698268163,377135.371557021,602907.5317544985,16.056323232756053,5360000.0,9633793.939653633,0,-1085212.1337326942,-0.20246495032326384,-0.011247740597155609,0.0,0.0,False,1.0,6700000,20,5360000.0
11108543.068363449,444341.72273453797,325212.8298031955,588220.884402225,14.811390757817932,5360000.0,11108543.068363449,0,-1783524.178204875,-0.3327470481725513,-0.01605319433382335,0.0,0.0,False,1.0,6700000,25,5360000.0
12794579.59633754,426485.9865445847,291430.3374157906,596385.1973894907,14.216199551486156,5360000.0,12794579.59633754,0,-2764400.763493674,-0.515746411099566,-0.023881759820788995,0.0,0.0,False,1.0,6700000,30,5360000.0
7328278.119880239,732827.8119880238,654113.0411986099,816897.5553127954,24.427593732934128,5440000.0,7328278.119880239,0,-265262.187044748,-0.04876143144204926,-0.004986564317593034,0.0,0.0,False,1.0,6800000,10,5440000.0
8469757.822063198,564650.5214708799,472328.3773512201,667387.6321002921,18.82168404902933,5440000.0,8469757.822063198,0,-605208.7323340368,-0.11125160520846265,-0.007831909781898516,0.0,0.0,False,1.0,6800000,15,5440000.0
9777581.908902196,488879.0954451098,382764.2576996631,611906.1516314314,16.295969848170326,5440000.0,9777581.908902196,0,-1101409.3297585582,-0.20246495032326436,-0.011247740597155609,0.0,0.0,False,1.0,6800000,20,5440000.0
11274342.21863753,450973.6887455012,330066.75263607904,597000.3005873329,15.032456291516707,5440000.0,11274342.21863753,0,-1810143.9420586708,-0.3327470481725498,-0.01605319433382324,0.0,0.0,False,1.0,6800000,25,5440000.0
12985543.470909739,432851.44903032464,295780.0439443845,605286.468992319,14.428381634344154,5440000.0,12985543.470909739,0,-2805660.4763816465,-0.5157464110995673,-0.023881759820789106,0.0,0.0,False,1.0,6800000,30,5440000.0
7436046.91576083,743604.691576083,663732.3506280011,828910.7546556306,24.7868230525361,5520000.0,7436046.91576083,0,-269163.1015601113,-0.04876143144204914,-0.004986564317593034,0.0,0.0,False,1.0,6900000,10,5520000.0
8594313.084152363,572954.2056101576,479274.38290050277,677202.156101767,19.098473520338587,5520000.0,8594313.084152363,0,-614108.860750715,-0.11125160520846286,-0.007831909781898516,0.0,0.0,False,1.0,6900000,15,5520000.0
9921369.878150757,496068.4939075379,388393.14384230523,620904.7715083642,16.535616463584596,5520000.0,9921369.878150757,0,-1117606.5257844185,-0.20246495032326423,-0.011247740597155609,0.0,0.0,False,1.0,6900000,20,5520000.0
11440141.368911609,457605.65475646436,334920.6754689625,605779.7167724407,15.25352182521548,5520000.0,11440141.368911609,0,-1836763.7059124825,-0.3327470481725512,-0.01605319433382335,0.0,0.0,False,1.0,6900000,25,5520000.0
13176507.34548194,439216.91151606466,300129.75047297834,614187.7405951471,14.640563717202156,5520000.0,13176507.34548194,0,-2846920.1892696074,-0.5157464110995665,-0.023881759820788995,0.0,0.0,False,1.0,6900000,30,5520000.0
7543815.711641423,754381.5711641423,673351.6600573926,840923.9539984659,25.14605237213808,5600000.0,7543815.711641423,0,-273064.0160754783,-0.048761431442049696,-0.004986564317593034,0.0,0.0,False,1.0,7000000,10,5600000.0
8718868.346241528,581257.8897494352,486220.3884497854,687016.6801032419,19.37526299164784,5600000.0,8718868.346241528,0,-623008.9891673947,-0.11125160520846333,-0.007831909781898516,0.0,0.0,False,1.0,7000000,15,5600000.0
10065157.847399317,503257.89236996585,394022.0299849473,629903.3913852969,16.77526307899886,5600000.0,10065157.847399317,0,-1133803.721810278,-0.20246495032326392,-0.011247740597155609,0.0,0.0,False,1.0,7000000,20,5600000.0
11605940.519185692,464237.62076742767,339774.59830184607,614559.1329575486,15.474587358914256,5600000.0,11605940.519185692,0,-1863383.4697662925,-0.33274704817255224,-0.01605319433382335,0.0,0.0,False,1.0,7000000,25,5600000.0
13367471.220054144,445582.3740018048,304479.45700157224,623089.0121979753,14.852745800060159,5600000.0,13367471.220054144,0,-2888179.902157573,-0.5157464110995666,-0.023881759820788995,0.0,0.0,False,1.0,7000000,30,5600000.0
7651584.507522015,765158.4507522015,682970.9694867838,852937.1533413011,25.50528169174005,5680000.0,7651584.507522015,0,-276964.93059084006,-0.04876143144204931,-0.004986564317593034,0.0,0.0,False,1.0,7100000,10,5680000.0
8843423.608330691,589561.5738887128,493166.39399906807,696831.2041047168,19.652052462957094,5680000.0,8843423.608330691,0,-631909.1175840696,-0.11125160520846296,-0.007831909781898516,0.0,0.0,False,1.0,7100000,15,5680000.0
10208945.816647882,510447.2908323941,399650.9161275894,638902.0112622298,17.014909694413138,5680000.0,10208945.816647882,0,-1150000.9178361415,-0.20246495032326436,-0.011247740597155609,0.0,0.0,False,1.0,7100000,20,5680000.0
11771739.669459771,470869.58677839086,344628.52113472956,623338.5491426564,15.695652892613028,5680000.0,11771739.669459771,0,-1890003.233620084,-0.33274704817254996,-0.01605319433382324,0.0,0.0,False,1.0,7100000,25,5680000.0
13558435.094626347,451947.8364875449,308829.16353016614,631990.2838008036,15.064927882918163,5680000.0,13558435.094626347,0,-2929439.6150455363,-0.5157464110995662,-0.023881759820788995,0.0,0.0,False,1.0,7100000,30,5680000.0
7759353.303402606,775935.3303402606,692590.2789161751,864950.3526841362,25.86451101134202,5760000.0,7759353.303402606,0,-280865.845106205,-0.048761431442049474,-0.004986564317593034,0.0,0.0,False,1.0,7200000,10,5760000.0
8967978.870419858,597865.2580279906,500112.3995483507,706645.7281061917,19.92884193426635,5760000.0,8967978.870419858,0,-640809.2460007449,-0.11125160520846265,-0.007831909781898516,0.0,0.0,False,1.0,7200000,15,5760000.0
10352733.785896445,517636.6892948222,405279.80227023154,647900.6311391627,17.254556309827407,5760000.0,10352733.785896445,0,-1166198.1138620023,-0.20246495032326428,-0.011247740597155609,0.0,0.0,False,1.0,7200000,20,5760000.0
11937538.819733853,477501.5527893541,349482.4439676131,632117.9653277643,15.916718426311803,5760000.0,11937538.819733853,0,-1916622.9974738946,-0.33274704817255113,-0.01605319433382335,0.0,0.0,False,1.0,7200000,25,5760000.0
13749398.969198545,458313.29897328484,313178.87005876005,640891.5554036319,15.27710996577616,5760000.0,13749398.969198545,0,-2970699.327933507,-0.5157464110995672,-0.023881759820788995,0.0,0.0,False,1.0,7200000,30,5760000.0
7867122.099283198,786712.2099283198,702209.5883455664,876963.5520269715,26.223740330943993,5840000.0,7867122.099283198,0,-284766.7596215672,-0.04876143144204918,-0.004986564317593034,0.0,0.0,False,1.0,7300000,10,5840000.0
9092534.132509023,606168.9421672683,507058.40509763337,716460.2521076666,20.20563140557561,5840000.0,9092534.132509023,0,-649709.3744174226,-0.11125160520846276,-0.007831909781898516,0.0,0.0,False,1.0,7300000,15,5840000.0
10496521.755145002,524826.0877572501,410908.6884128736,656899.2510160954,17.49420292524167,5840000.0,10496521.755145002,0,-1182395.3098878614,-0.20246495032326392,-0.011247740597155609,0.0,0.0,False,1.0,7300000,20,5840000.0
12103337.970007934,484133.51880031737,354336.3668004966,640897.3815128721,16.13778396001058,5840000.0,12103337.970007934,0,-1943242.761327697,-0.33274704817255085,-0.01605319433382335,0.0,0.0,False,1.0,7300000,25,5840000.0
13940362.843770748,464678.7614590249,317528.57658735395,649792.82700646,15.489292048634164,5840000.0,13940362.843770748,0,-3011959.0408214694,-0.5157464110995666,-0.023881759820788995,0.0,0.0,False,1.0,7300000,30,5840000.0
7974890.895163791,797489.0895163792,711828.8977749578,888976.7513698068,26.582969650545973,5920000.0,7974890.895163791,0,-288667.67413693294,-0.04876143144204948,-0.004986564317593034,0.0,0.0,False,1.0,7400000,10,5920000.0
9217089.394598188,614472.6263065458,514004.410646916,726274.7761091414,20.48242087688486,5920000.0,9217089.394598188,0,-658609.502834103,-0.11125160520846333,-0.007831909781898516,0.0,0.0,False,1.0,7400000,15,5920000.0
10640309.724393565,532015.4862196783,416537.5745555157,665897.8708930282,17.733849540655942,5920000.0,10640309.724393565,0,-1198592.5059137214,-0.20246495032326375,-0.011247740597155609,0.0,0.0,False,1.0,7400000,20,5920000.0
12269137.120282013,490765.4848112805,359190.2896333801,649676.7976979798,16.35884949370935,5920000.0,12269137.120282013,0,-1969862.5251815063,-0.33274704817255174,-0.01605319433382335,0.0,0.0,False,1.0,7400000,25,5920000.0
14131326.718342952,471044.2239447651,321878.2831159478,658694.0986092882,15.701474131492171,5920000.0,14131326.718342952,0,-3053218.753709428,-0.5157464110995655,-0.023881759820788884,0.0,0.0,False,1.0,7400000,30,5920000.0
8082659.691044382,808265.9691044382,721448.2072043491,900989.9507126419,26.942198970147942,6000000.0,8082659.691044382,0,-292568.5886522961,-0.04876143144204935,-0.004986564317593034,0.0,0.0,False,1.0,7500000,10,6000000.0
9341644.656687351,622776.3104458234,520950.41619619867,736089.3001106164,20.759210348194113,6000000.0,9341644.656687351,0,-667509.6312507796,-0.11125160520846326,-0.007831909781898516,0.0,0.0,False,1.0,7500000,15,6000000.0
10784097.693642126,539204.8846821063,422166.46069815784,674896.490769961,17.973496156070212,6000000.0,10784097.693642126,0,-1214789.701939586,-0.20246495032326434,-0.011247740597155609,0.0,0.0,False,1.0,7500000,20,6000000.0
12434936.270556098,497397.45082224393,364044.2124662636,658456.2138830877,16.57991502740813,6000000.0,12434936.270556098,0,-1996482.2890353012,-0.3327470481725502,-0.01605319433382324,0.0,0.0,False,1.0,7500000,25,6000000.0
14322290.592915155,477409.6864305052,326227.9896445417,667595.3702121164,15.913656214350173,6000000.0,14322290.592915155,0,-3094478.4665973936,-0.5157464110995656,-0.023881759820788884,0.0,0.0,False,1.0,7500000,30,6000000.0
8190428.486924972,819042.8486924972,731067.5166337404,913003.1500554772,27.301428289749907,6080000.0,8190428.486924972,0,-296469.50316766,-0.048761431442049336,-0.004986564317593034,0.0,0.0,False,1.0,7600000,10,6080000.0
9466199.918776516,631079.994585101,527896.4217454813,745903.8241120912,21.035999819503367,6080000.0,9466199.918776516,0,-676409.7596674538,-0.1112516052084628,-0.007831909781898516,0.0,0.0,False,1.0,7600000,15,6080000.0
10927885.662890686,546394.2831445343,427795.3468407999,683895.1106468939,18.213142771484478,6080000.0,10927885.662890686,0,-1230986.8979654429,-0.20246495032326361,-0.011247740597155609,0.0,0.0,False,1.0,7600000,20,6080000.0
12600735.420830173,504029.41683320695,368898.1352991471,667235.6300681955,16.800980561106897,6080000.0,12600735.420830173,0,-2023102.0528891045,-0.3327470481725501,-0.01605319433382324,0.0,0.0,False,1.0,7600000,25,6080000.0
14513254.467487356,483775.1489162452,330577.6961731356,676496.6418149447,16.125838297208173,6080000.0,14513254.467487356,0,-3135738.1794853667,-0.5157464110995669,-0.023881759820788995,0.0,0.0,False,1.0,7600000,30,6080000.0
8298197.282805565,829819.7282805565,740686.8260631317,925016.3493983124,27.660657609351883,6160000.0,8298197.282805565,0,-300370.4176830237,-0.04876143144204931,-0.004986564317593034,0.0,0.0,False,1.0,7700000,10,6160000.0
9590755.180865683,639383.6787243788,534842.427294764,755718.348113566,21.312789290812628,6160000.0,9590755.180865683,0,-685309.8880841308,-0.11125160520846279,-0.007831909781898516,0.0,0.0,False,1.0,7700000,15,6160000.0
11071673.632139249,553583.6816069625,433424.232983442,692893.7305238267,18.45278938689875,6160000.0,11071673.632139249,0,-1247184.093991308,-0.20246495032326428,-0.011247740597155609,0.0,0.0,False,1.0,7700000,20,6160000.0
12766534.57110426,510661.3828441704,373752.05813203065,676015.0462533034,17.02204609480568,6160000.0,12766534.57110426,0,-2049721.816742912,-0.33274704817255063,-0.01605319433382335,0.0,0.0,False,1.0,7700000,25,6160000.0
14704218.34205956,490140.61140198534,334927.4027017295,685397.913417773,16.33802038006618,6160000.0,14704218.34205956,0,-3176997.8923733355,-0.5157464110995674,-0.023881759820789106,0.0,0.0,False,1.0,7700000,30,6160000.0
8405966.078686157,840596.6078686158,750306.1354925231,937029.5487411477,28.01988692895386,6240000.0,8405966.078686157,0,-304271.3321983892,-0.04876143144204956,-0.004986564317593034,0.0,0.0,False,1.0,7800000,10,6240000.0
9715310.442954846,647687.3628636564,541788.4328440466,765532.872115041,21.589578762121878,6240000.0,9715310.442954846,0,-694210.0165008071,-0.11125160520846268,-0.007831909781898516,0.0,0.0,False,1.0,7800000,15,6240000.0
11215461.601387812,560773.0800693906,439053.11912608414,701892.3504007595,18.69243600231302,6240000.0,11215461.601387812,0,-1263381.290017173,-0.2024649503232649,-0.011247740597155609,0.0,0.0,False,1.0,7800000,20,6240000.0
12932333.721378341,517293.34885513363,378605.98096491414,684794.4624384112,17.243111628504455,6240000.0,12932333.721378341,0,-2076341.5805967152,-0.3327470481725505,-0.01605319433382335,0.0,0.0,False,1.0,7800000,25,6240000.0
14895182.216631759,496506.0738877253,339277.10923032335,694299.185020601,16.550202462924176,6240000.0,14895182.216631759,0,-3218257.6052612993,-0.5157464110995672,-0.023881759820788995,0.0,0.0,False,1.0,7800000,30,6240000.0
8513734.874566749,851373.4874566749,759925.4449219144,949042.7480839828,28.37911624855583,6320000.0,8513734.874566749,0,-308172.2467137495,-0.04876143144204897,-0.004986564317593034,0.0,0.0,False,1.0,7900000,10,6320000.0
9839865.70504401,655991.047002934,548734.4383933293,775347.3961165159,21.866368233431135,6320000.0,9839865.70504401,0,-703110.1449174858,-0.11125160520846294,-0.007831909781898516,0.0,0.0,False,1.0,7900000,15,6320000.0
11359249.570636375,567962.4785318187,444682.00526872627,710890.9702776923,18.93208261772729,6320000.0,11359249.570636375,0,-1279578.4860430309,-0.20246495032326436,-0.011247740597155609,0.0,0.0,False,1.0,7900000,20,6320000.0
13098132.871652424,523925.31486609695,383459.9037977977,693573.8786235191,17.46417716220323,6320000.0,13098132.871652424,0,-2102961.344450527,-0.33274704817255174,-0.01605319433382335,0.0,0.0,False,1.0,7900000,25,6320000.0
15086146.091203965,502871.5363734655,343626.81575891725,703200.4566234293,16.762384545782183,6320000.0,15086146.091203965,0,-3259517.3181492607,-0.5157464110995665,-0.023881759820788995,0.0,0.0,False,1.0,7900000,30,6320000.0
8621503.67044734,862150.3670447341,769544.7543513057,961055.9474268181,28.7383455681578,6400000.0,8621503.67044734,0,-312073.16122911684,-0.04876143144204951,-0.004986564317593034,0.0,0.0,False,1.0,8000000,10,6400000.0
9964420.967133176,664294.7311422117,555680.4439426119,785161.9201179908,22.14315770474039,6400000.0,9964420.967133176,0,-712010.2733341642,-0.11125160520846315,-0.007831909781898516,0.0,0.0,False,1.0,8000000,15,6400000.0
11503037.539884936,575151.8769942468,450310.8914113683,719889.5901546251,19.171729233141562,6400000.0,11503037.539884936,0,-1295775.6820688895,-0.20246495032326398,-0.011247740597155609,0.0,0.0,False,1.0,8000000,20,6400000.0
13263932.0219265,530557.28087706,388313.8266306812,702353.2948086269,17.685242695902,6400000.0,13263932.0219265,0,-2129581.10830432,-0.33274704817254996,-0.01605319433382324,0.0,0.0,False,1.0,8000000,25,6400000.0
15277109.965776166,509236.9988592055,347976.52228751115,712101.7282262576,16.974566628640183,6400000.0,15277109.965776166,0,-3300777.031037225,-0.5157464110995664,-0.023881759820788995,0.0,0.0,False,1.0,8000000,30,6400000.0
8729272.466327934,872927.2466327933,779164.0637806971,973069.1467696534,29.097574887759777,6480000.0,8729272.466327934,0,-315974.07574448024,-0.04876143144204942,-0.004986564317593034,0.0,0.0,False,1.0,8100000,10,6480000.0
10088976.22922234,672598.4152814894,562626.4494918946,794976.4441194657,22.419947176049646,6480000.0,10088976.22922234,0,-720910.4017508429,-0.11125160520846342,-0.007831909781898516,0.0,0.0,False,1.0,8100000,15,6480000.0
11646825.509133495,582341.2754566747,455939.77755401045,728888.210031558,19.411375848555824,6480000.0,11646825.509133495,0,-1311972.8780947481,-0.2024649503232636,-0.011247740597155609,0.0,0.0,False,1.0,8100000,20,6480000.0
13429731.172200585,537189.2468880233,393167.7494635647,711132.7109937348,17.90630822960078,6480000.0,13429731.172200585,0,-2156200.8721581292,-0.3327470481725508,-0.01605319433382335,0.0,0.0,False,1.0,8100000,25,6480000.0
15468073.84034837,515602.46134494565,352326.22881610505,721002.9998290858,17.18674871149819,6480000.0,15468073.84034837,0,-3342036.7439251943,-0.515746411099567,-0.023881759820788995,0.0,0.0,False,1.0,8100000,30,6480000.0
8837041.262208525,883704.1262208525,788783.3732100883,985082.3461124885,29.45680420736175,6560000.0,8837041.262208525,0,-319874.9902598455,-0.04876143144204962,-0.004986564317593034,0.0,0.0,False,1.0,8200000,10,6560000.0
10213531.491311505,680902.099420767,569572.4550411772,804790.9681209405,22.6967366473589,6560000.0,10213531.491311505,0,-729810.5301675164,-0.11125160520846288,-0.007831909781898516,0.0,0.0,False,1.0,8200000,15,6560000.0
11790613.478382058,589530.6739191029,461568.66369665257,737886.8299084908,19.651022463970097,6560000.0,11790613.478382058,0,-1328170.0741206107,-0.20246495032326384,-0.011247740597155609,0.0,0.0,False,1.0,8200000,20,6560000.0
13595530.322474664,543821.2128989865,398021.6722964482,719912.1271788426,18.127373763299552,6560000.0,13595530.322474664,0,-2182820.6360119306,-0.3327470481725504,-0.01605319433382324,0.0,0.0,False,1.0,8200000,25,6560000.0
15659037.714920567,521967.92383068556,356675.9353446989,729904.271431914,17.398930794356186,6560000.0,15659037.714920567,0,-3383296.456813149,-0.5157464110995654,-0.023881759820788884,0.0,0.0,False,1.0,8200000,30,6560000.0
8944810.058089115,894481.0058089115,798402.6826394796,997095.5454553238,29.816033526963718,6640000.0,8944810.058089115,0,-323775.90477520786,-0.04876143144204938,-0.004986564317593034,0.0,0.0,False,1.0,8300000,10,6640000.0
10338086.753400669,689205.7835600446,576518.4605904599,814605.4921224155,22.973526118668154,6640000.0,10338086.753400669,0,-738710.6585841932,-0.11125160520846283,-0.007831909781898516,0.0,0.0,False,1.0,8300000,15,6640000.0
11934401.447630621,596720.0723815311,467197.54983929463,746885.4497854235,19.89066907938437,6640000.0,11934401.447630621,0,-1344367.2701464673,-0.20246495032326314,-0.011247740597155498,0.0,0.0,False,1.0,8300000,20,6640000.0
13761329.47274875,550453.1789099501,402875.59512933175,728691.5433639504,18.348439296998336,6640000.0,13761329.47274875,0,-2209440.3998657344,-0.33274704817255035,-0.01605319433382324,0.0,0.0,False,1.0,8300000,25,6640000.0
15850001.58949277,528333.3863164256,361025.6418732928,738805.5430347422,17.611112877214186,6640000.0,15850001.58949277,0,-3424556.169701111,-0.5157464110995649,-0.023881759820788884,0.0,0.0,False,1.0,8300000,30,6640000.0
