loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Principal+Interest,3900000,10,15,3120000.0,0.8557692307692308,6286064.8686,2546189.6497302195,3511678.7,4471770.75,5840511.0,7611566.5,9690074.3,1334984.98125,409997,0.9999926829268293,15.01875,1024466.193225,1024481.211975,0.10597106923065991,0.023580569345371893,0.173,83555.50206148763,3.084176778793335
Interest Only,3900000,10,20,3120000.0,0.8076923076923077,6447952.7457,2555362.5853075352,3666361.9,4612075.5,5992674.0,7775076.75,9738615.8,1336871.475,409999,0.9999975609756098,3.525,1085680.47145,1085683.99645,0.11573329484920958,0.025788243786554865,0.1248,52924.86267178637,2.9280810356140137
Principal+Interest,3900000,10,20,3120000.0,0.8076923076923077,5907214.1314,2422406.13922522,3309367.7,4200500.5,5457184.0,7110427.0,8986046.100000001,1259977.95,409996,0.9999902439024391,22.05,890818.91225,890840.96225,0.10432848134861761,0.0230749345782153,0.1708,79771.99419250846,3.1061840057373047
Interest Only,3900000,10,25,3120000.0,0.7596153846153846,6008071.3259,2363622.9232958085,3438613.4,4337194.0,5595510.5,7223578.0,9124016.200000001,1261859.990625,409997,0.9999926829268293,15.009375,923359.6540875,923374.6634625,0.11328781497947493,0.02508430853859145,0.1329,51117.81093900596,3.2387380599975586
Principal+Interest,3900000,10,25,3120000.0,0.7596153846153846,5515076.5069,2267329.8402093886,3049431.4,3899877.75,5128194.5,6669006.0,8463412.700000001,1184986.66875,409997,0.9999926829268293,13.33125,761267.364025,761280.695275,0.10228992610066423,0.022458044989611903,0.1842,81863.38129093645,3.071834087371826
Interest Only,3900000,10,30,3120000.0,0.7115384615384616,5609294.481,2189485.6694969796,3237863.7,4061196.75,5205778.0,6751399.5,8523653.5,1186856.1421875,409997,0.9999926829268293,18.8578125,781960.80560625,781979.66341875,0.11153545235466766,0.024525712132527744,0.1267,48044.900983301646,2.958456039428711
Principal+Interest,3900000,10,30,3120000.0,0.7115384615384616,5089910.8252,2098579.7568128346,2820915.1,3606405.75,4716083.0,6175547.5,7806401.800000003,1109997.225,409999,0.9999975609756098,2.775,620344.6367,620347.4117,0.09908240742333607,0.02153935493442849,0.1917,80200.27120493076,3.023319721221924
Interest Only,3900000,15,15,3120000.0,0.8557692307692308,11057842.9087,5441533.848211031,5410982.8,7247099.25,9892295.0,13634488.5,18025337.700000003,2161297.678125,608481,0.9975098360655738,12764.821875,2932073.3877875,2944838.2096625,0.11674390363372056,0.02654860050251684,0.0657,29012.213481562394,4.870304584503174
Principal+Interest,3900000,15,15,3120000.0,0.8557692307692308,10048855.2097,5126191.004490104,4814127.4,6466095.0,8977672.5,12404569.5,16558119.700000001,1994867.1375,608931,0.9982475409836066,7632.8625,2530650.5859,2538283.4484,0.10886026501803459,0.024670037009091095,0.0899,43970.500661380065,4.4969401359558105
Interest Only,3900000,15,20,3120000.0,0.8076923076923077,10445628.2167,5087804.417386177,5174343.4,6821100.0,9387275.0,12902674.0,16969323.200000003,2050297.8046875,608564,0.9976459016393443,11264.6953125,2685764.55025625,2697029.24556875,0.11633365179905164,0.02635449707100168,0.0612,26608.73278560262,4.430551052093506
Principal+Interest,3900000,15,20,3120000.0,0.8076923076923077,9376035.3676,4801425.499418593,4477357.4,6044278.75,8356812.0,11557733.25,15505532.200000001,1883528.325,609042,0.9984295081967213,6471.675,2261444.5875,2267916.2625,0.10738140599000578,0.024215730662837,0.0936,44644.39748062448,5.240492820739746
Interest Only,3900000,15,25,3120000.0,0.7596153846153846,9710259.8151,4652515.976647073,4841694.4,6410761.75,8754007.5,11957594.75,15801969.600000001,1939814.1,608761,0.9979688524590163,9248.4,2381352.9098,2390601.3098,0.11476260610971734,0.02588166178378737,0.0633,25042.27295975376,4.343886852264404
Principal+Interest,3900000,15,25,3120000.0,0.7596153846153846,8719788.6726,4493773.653804099,4070849.8000000003,5519376.25,7768603.5,10845757.25,14445287.100000001,1771268.38125,609026,0.9984032786885246,6231.61875,2009509.691325,2015741.310075,0.10591444777411296,0.023763078332737386,0.1062,48045.95376557618,4.765813112258911
Interest Only,3900000,15,30,3120000.0,0.7115384615384616,9051189.2391,4433081.283835287,4460554.0,5931235.5,8162198.0,11090074.5,14778432.700000001,1826755.115625,608614,0.997727868852459,9807.384375,2124048.0643125,2133855.4486875,0.11376504928111908,0.02553545203305263,0.0696,26868.262858906302,4.450464963912964
Principal+Interest,3900000,15,30,3120000.0,0.7115384615384616,8012625.4103,4026076.8533678916,3796493.0,5168566.75,7190054.5,9899133.0,13207414.2,1660526.7,609237,0.9987491803278689,4473.3,1728557.9213,1733031.2213,0.10361412292773253,0.023091269175213203,0.1094,47224.65304432803,4.560367107391357
Interest Only,3900000,20,20,3120000.0,0.8076923076923077,16784170.2986,9522907.629805112,7372713.8,10113981.5,14725534.5,21109616.75,28529539.8,2638494.5390625,788764,0.9737827160493827,185255.4609375,5538127.79471875,5723383.25565625,0.11523635451655245,0.026502127546559118,0.0314,12547.680027667275,6.293665885925293
Principal+Interest,3900000,20,20,3120000.0,0.8076923076923077,14928568.6662,8875581.383386586,6173226.0,8756881.5,12904063.0,18782025.75,25880240.700000003,2410887.15,794783,0.9812135802469136,109112.85,4743763.9513,4852876.8013,0.10821178922697805,0.024782910211904596,0.0492,24305.7912419611,6.279115915298462
Interest Only,3900000,20,25,3120000.0,0.7596153846153846,15636592.4035,8596768.125101352,7005765.3,9601589.25,13766917.0,19637828.5,26404624.5,2500977.0984375,789185,0.9743024691358024,172772.9015625,5036199.88148125,5208972.78304375,0.11437802583828005,0.026214466668953662,0.0295,12020.28529694475,6.5690789222717285
Principal+Interest,3900000,20,25,3120000.0,0.7596153846153846,13971818.6722,8378983.80673748,5837789.3,8291314.25,11939775.0,17617897.0,24269638.8,2268641.025,794971,0.9814456790123457,101358.975,4338169.18035,4439528.15535,0.10763580340603962,0.02455729292166664,0.0491,19592.992405057714,6.582154035568237
Interest Only,3900000,20,30,3120000.0,0.7115384615384616,14731242.29,8264854.50763535,6464862.600000001,9008565.5,12825675.0,18520056.0,24690248.6,2356215.4171875,788680,0.973679012345679,167534.5828125,4658424.01375625,4825958.59656875,0.11445071715508548,0.02614643196615396,0.0285,10097.384928064965,6.914371728897095
Principal+Interest,3900000,20,30,3120000.0,0.7115384615384616,12733597.6807,7415348.308291247,5246864.6,7569065.0,11061363.5,16079422.25,22291839.3,2129081.2875,795633,0.982262962962963,90918.7125,3806060.3535,3896979.066,0.10562710620551208,0.023979569877080387,0.0584,24936.53456845743,6.394743204116821
Interest Only,3900000,25,25,3120000.0,0.7596153846153846,25172952.3143,15716773.344965816,10144560.9,14688429.25,21747712.5,31140714.5,43522840.70000001,2612377.9359375,916263,0.9071910891089109,823559.5640625,9732488.57485625,10556048.13891875,0.11359120243272658,0.026466599239179267,0.0122,4535.0692978418665,8.906572103500366
Principal+Interest,3900000,25,25,3120000.0,0.7596153846153846,22144563.3393,14717386.497710345,8228732.4,12282631.75,18745239.5,27733040.5,39421179.2,2470939.78125,938961,0.9296643564356436,491560.21875,8303369.256325,8794929.475075,0.10752204249157282,0.02490428350954277,0.0252,11059.833963456174,8.96628713607788
Interest Only,3900000,25,30,3120000.0,0.7115384615384616,23346953.691,14559670.72684637,9493497.8,13581304.75,20091323.5,29038769.75,41103036.500000015,2468015.259375,916210,0.9071386138613862,780422.240625,8895222.9422375,9675645.1828625,0.11296845471377837,0.0262509698403679,0.0138,5117.7520310812715,8.077695846557617
Principal+Interest,3900000,25,30,3120000.0,0.7115384615384616,20389856.9428,13417076.943345897,7510371.600000001,11267295.25,17315289.0,25672759.0,36600542.300000004,2321415.15,940094,0.9307861386138614,453584.85,7508544.12105,7962128.97105,0.10654493229386075,0.024588218594268074,0.0301,12460.026074243908,8.695715188980103
Interest Only,3900000,30,30,3120000.0,0.7115384615384616,37043108.6317,26579850.240802392,13805859.2,20082532.75,30102246.5,45707232.5,68258627.80000003,2132026.4625,989386,0.8176743801652893,1878598.5375,15903241.74975,17781840.28725,0.1115169807142653,0.026250034972238545,0.0069,2374.158910892983,10.17770791053772
Principal+Interest,3900000,30,30,3120000.0,0.7115384615384616,32435729.4488,24095097.514454156,11065834.4,16823780.25,26110948.5,40515560.25,60716506.2,2176730.8125,1032191,0.8530504132231405,1153269.1875,13583113.8257,14736383.0132,0.10633357049571801,0.024843727156627304,0.0113,4138.268330817713,11.299982070922852
Interest Only,4000000,10,10,3200000.0,0.90625,7474242.9199,3035422.602971337,4243381.2,5322215.0,6909804.5,8966615.5,11414934.100000001,1526801.20625,409989,0.9999731707317073,73.79375,1439666.481075,1439740.274825,0.11883751962578293,0.026797869619918258,0.1212,60520.7751266149,3.3687291145324707
Principal+Interest,4000000,10,10,3200000.0,0.90625,6909322.2388,2777510.2426639316,3907417.1,4919520.75,6389448.5,8346897.25,10598631.0,1450000.0,410000,1.0,0.0,1217615.5314,1217615.5314,0.10854389268464049,0.02436710133702813,0.1569,82391.9480335827,3.0359060764312744
Interest Only,4000000,10,15,3200000.0,0.859375,6990923.9014,2713474.6466390025,4001382.5,5051027.25,6512617.0,8404965.5,10667128.400000002,1451842.6921875,409996,0.9999902439024391,32.3078125,1246460.63930625,1246492.94711875,0.11595238488463111,0.026003285553110933,0.124,57531.2194532119,3.248870849609375
Principal+Interest,4000000,10,15,3200000.0,0.859375,6499073.6935,2607522.660348646,3654396.5,4660030.0,6045832.0,7881592.0,9945429.8,1374979.375,409997,0.9999926829268293,20.625,1067160.2018,1067180.8268,0.10650837877743369,0.023763916419431208,0.1623,81811.14477782317,3.105343818664551
Interest Only,4000000,10,20,3200000.0,0.8125,6654699.2567,2582847.3573229127,3828087.2,4807391.25,6207999.0,8021068.75,10091076.200000001,1376875.0,410000,1.0,0.0,1126759.434,1126759.434,0.11585757717536116,0.025877641804378015,0.1193,52472.25649939575,3.003405809402466
Principal+Interest,4000000,10,20,3200000.0,0.8125,6105997.1286,2472024.353452636,3411382.5,4354556.0,5684452.5,7397760.5,9312946.3,1299977.25,409996,0.9999902439024391,22.75,930697.39465,930720.14465,0.10468774209270726,0.023223097679861526,0.1679,82319.07323778103,3.028061866760254
Interest Only,4000000,10,25,3200000.0,0.765625,6205800.0722,2424388.953841099,3555892.3000000003,4481806.25,5801699.5,7458184.0,9374682.2,1301864.70625,409997,0.9999926829268293,10.29375,960499.698725,960509.992475,0.11330174212865929,0.02515578832996379,0.1262,51851.92720013372,3.217164993286133
Principal+Interest,4000000,10,25,3200000.0,0.765625,5746464.6099,2336689.330334403,3197189.5,4087596.5,5320624.5,6975932.0,8868497.0,1224958.65625,409994,0.9999853658536585,41.34375,811338.366025,811379.709775,0.1034666905773407,0.02281086666549559,0.1751,79548.5616798011,3.1110949516296387
Interest Only,4000000,10,30,3200000.0,0.71875,5810242.0454,2280339.808091676,3334122.6,4194348.75,5402420.0,6999213.0,8791016.3,1226863.634375,409998,0.9999951219512195,11.365625,823141.8073125,823153.1729375,0.1117335942484654,0.024650788856036332,0.1285,50122.90218306286,2.9449639320373535
Principal+Interest,4000000,10,30,3200000.0,0.71875,5267196.1691,2133245.624439067,2948808.2,3760750.25,4871887.0,6385156.0,8102039.900000002,1150000.0,410000,1.0,0.0,645758.74125,645758.74125,0.09902525686509289,0.021606900855379862,0.1891,80554.24683269607,3.0162250995635986
Interest Only,4000000,15,15,3200000.0,0.859375,11366066.5451,5451765.835029941,5676183.5,7467187.0,10249764.5,14017065.75,18468941.900000002,2222487.2984375,608642,0.9977737704918033,11575.2015625,3013617.14840625,3025192.34996875,0.11659182173008342,0.02655229560943373,0.0607,28025.398184710666,5.166264057159424
Principal+Interest,4000000,15,15,3200000.0,0.859375,10384151.5144,5314463.316081666,4929460.9,6658250.75,9292816.0,12800824.75,17288937.700000003,2055190.15625,609000,0.9983606557377049,7309.84375,2631543.288825,2638853.132575,0.10919774379742475,0.024792900142361463,0.0914,47388.27194691935,4.589754819869995
Interest Only,4000000,15,20,3200000.0,0.8125,10686941.7871,5167754.8307425855,5315474.9,7013164.0,9631736.5,13133170.5,17393560.5,2110957.1984375,608685,0.9978442622950819,10605.3015625,2737844.06418125,2748449.36574375,0.11565247847703408,0.026238867551376943,0.0631,28321.80015310542,4.441459894180298
Principal+Interest,4000000,15,20,3200000.0,0.8125,9616843.623,4875498.984147257,4615022.6,6213390.25,8600964.5,11919077.25,15848525.700000001,1942999.5,609007,0.998372131147541,7000.5,2314721.8649,2321722.3649,0.10691669764773137,0.02415464711721338,0.0952,46374.637041427864,4.792799949645996
Interest Only,4000000,15,25,3200000.0,0.765625,10040737.8885,4890661.458253301,4959815.0,6589833.75,8993069.5,12444389.5,16407752.3,1998466.521875,608630,0.9977540983606558,10595.978125,2479952.6671875,2490548.6453125,0.11488690178046812,0.025966828790196628,0.0655,27250.808034750717,4.438693284988403
Principal+Interest,4000000,15,25,3200000.0,0.765625,9023511.7411,4629732.147955599,4289029.100000001,5768945.25,8049270.5,11154341.5,14901598.9,1831379.59375,609074,0.9984819672131148,6120.40625,2088484.373975,2094604.780225,0.10605078019000103,0.02385115593458398,0.1,46944.24752441259,4.890329122543335
Interest Only,4000000,15,30,3200000.0,0.71875,9322367.912,4502376.714617321,4592525.8,6131046.0,8435043.0,11464914.5,15197977.700000001,1887554.528125,608765,0.9979754098360656,9007.971875,2189675.7439125,2198683.7157875,0.11334126504844555,0.025493270557209735,0.0716,27466.145300364078,4.658385992050171
Principal+Interest,4000000,15,30,3200000.0,0.71875,8326100.5167,4310838.758389384,3948339.4,5299587.0,7372372.5,10309909.75,13672222.9,1719743.0625,609121,0.9985590163934426,5256.9375,1815408.7927,1820665.7302,0.10397265745347362,0.0232427417585801,0.108,46858.089297058126,4.82008171081543
Interest Only,4000000,20,20,3200000.0,0.8125,17316021.04,9661509.035838664,7689816.8,10586125.5,15242309.5,21823217.25,29072472.3,2717905.590625,789282,0.9744222222222222,185844.409375,5724291.4446875,5910135.8540625,0.11525903651072067,0.0265415857835547,0.0292,13054.234715626713,6.685513973236084
Principal+Interest,4000000,20,20,3200000.0,0.8125,15399782.5535,8933400.188030431,6448677.4,9163136.0,13300316.0,19446710.5,26687013.8,2487225.0,794810,0.981246913580247,112775.0,4901657.65365,5014432.65365,0.10822431614994277,0.02482627403280291,0.0504,24815.855408620744,6.352468967437744
Interest Only,4000000,20,25,3200000.0,0.765625,16277736.3373,9072066.847947616,7236581.5,10035532.25,14351168.5,20293843.75,27299699.6,2572999.4796875,788809,0.9738382716049383,180750.5203125,5281992.22090625,5462742.74121875,0.11486905278516546,0.026375900250500184,0.0295,13171.70173285865,6.718916893005371
Principal+Interest,4000000,20,25,3200000.0,0.765625,14342963.5625,8601172.02251273,5890265.3,8376191.75,12269078.0,18125913.0,25173364.2,2342735.9375,794629,0.9810234567901235,107264.0625,4453223.4733,4560487.5358,0.10724871177300543,0.024512828271578302,0.0542,24654.10658079843,6.522107839584351
Interest Only,4000000,20,30,3200000.0,0.71875,15195824.9247,8413731.032855224,6643474.7,9232856.5,13378417.0,19214575.25,25893030.000000004,2428528.61875,788375,0.9733024691358024,175221.38125,4817617.750625,4992839.131875,0.11424244550609175,0.026148147785093778,0.0316,12574.33726972403,6.662872076034546
Principal+Interest,4000000,20,30,3200000.0,0.71875,13381776.1655,7958446.169888443,5521691.7,7808749.25,11595773.5,16807844.75,23285105.300000004,2200027.625,794752,0.9811753086419753,99972.375,4052276.85145,4152249.22645,0.10658180825533226,0.024265210848702035,0.0563,24518.2393654178,6.131541013717651
Interest Only,4000000,25,25,3200000.0,0.765625,26036349.7174,16080182.935962984,10593053.9,15329544.5,22491890.0,31989817.0,45222654.80000002,2687687.5796875,915808,0.906740594059406,848249.9203125,10086683.42893125,10934933.34924375,0.11363975220570688,0.026514785097824234,0.0119,4916.051782776835,8.30689287185669
Principal+Interest,4000000,25,25,3200000.0,0.765625,23107654.2802,15352394.427633762,8813966.8,12952677.75,19506712.0,28844646.0,41449926.50000001,2540734.21875,937129,0.9278504950495049,521765.78125,8707015.173025,9228780.954275,0.10799666511537098,0.025060058296843435,0.0245,9355.340087995823,8.930845975875854
Interest Only,4000000,25,30,3200000.0,0.71875,24278383.3,15584148.053025363,9820808.5,14059466.5,20931825.5,29800094.0,42208147.20000001,2552404.8578125,917078,0.9079980198019802,796032.6421875,9278872.02426875,10074904.66645625,0.11317217945093305,0.026332854042899534,0.0138,5436.954898094946,9.154619932174683
Principal+Interest,4000000,25,30,3200000.0,0.71875,21452327.3765,14390551.886138933,8003851.9,11701867.0,17988634.5,26980762.0,38560398.2,2394310.0625,938555,0.9292623762376238,480689.9375,7955569.36,8436259.2975,0.10731056895323943,0.024817955836425654,0.0246,8923.720042005229,8.483964920043945
Interest Only,4000000,30,30,3200000.0,0.71875,38187636.41,27574334.980866868,14359198.100000001,20841466.25,30784768.5,46911955.5,69744230.00000004,2208941.503125,989837,0.8180471074380166,1921683.496875,16396452.7191375,18318136.2160125,0.11133401641984397,0.026238538376638587,0.0062,2216.4554229860514,10.40231990814209
Principal+Interest,4000000,30,30,3200000.0,0.71875,33911180.1443,25055375.40054843,11597073.0,17630222.5,27247054.0,42623780.5,63525732.300000004,2233601.875,1029346,0.850699173553719,1216398.125,14255001.30275,15471399.42775,0.10670994534804534,0.02497420730284472,0.0137,4922.619336864578,11.00980520248413
Interest Only,4100000,10,10,3280000.0,0.9085365853658537,7630830.6701,3022180.6888311133,4335446.5,5481391.25,7099036.0,9192031.0,11647898.8,1566848.425,409995,0.9999878048780488,26.575,1459010.81745,1459037.39245,0.11797992336854701,0.02664064495445717,0.1248,61742.22169352378,3.26582670211792
Principal+Interest,4100000,10,10,3280000.0,0.9085365853658537,7133515.2883,2918195.746327572,3992631.6,5065643.0,6641185.5,8586944.25,10908693.4,1489996.275,409999,0.9999975609756098,3.725,1273004.14935,1273007.87435,0.10927696786637386,0.024586813806605212,0.1622,86157.1218341405,3.0334410667419434
Interest Only,4100000,10,15,3280000.0,0.8628048780487805,7230060.7583,2863171.9483375987,4104529.0,5185590.5,6727706.0,8694678.0,10971937.3,1491857.403125,409997,0.9999926829268293,17.596875,1307213.1924875,1307230.7893625,0.1167431010945521,0.026240367445182988,0.1246,58503.21827439254,3.10439395904541
Principal+Interest,4100000,10,15,3280000.0,0.8628048780487805,6692756.3066,2713595.3538245005,3718423.9,4775660.0,6209564.5,8058952.25,10203010.700000001,1414966.39375,409995,0.9999878048780488,33.60625,1108284.531125,1108318.137375,0.10671707772857619,0.02386579190197269,0.1678,86783.28388687976,3.088958978652954
Interest Only,4100000,10,20,3280000.0,0.8170731707317074,6814704.1585,2671959.6016236916,3893573.5,4919686.5,6347203.0,8215198.75,10256808.700000001,1416875.0,410000,1.0,0.0,1150508.77805,1150508.77805,0.11508059883606125,0.025750360121969518,0.1264,55649.8194516212,2.981421947479248
Principal+Interest,4100000,10,20,3280000.0,0.8170731707317074,6349575.4436,2546322.0716534867,3560332.6,4524921.75,5916549.0,7709125.25,9653133.200000001,1340000.0,410000,1.0,0.0,989187.62295,989187.62295,0.10598390597645024,0.023590677820289452,0.1652,80680.005534754,3.040405035018921
Interest Only,4100000,10,25,3280000.0,0.7713414634146342,6410492.1976,2537256.193961566,3673835.3,4616610.0,5939074.0,7678953.25,9766213.3,1341864.396875,409997,0.9999926829268293,10.603125,1003972.9851125,1003983.5882375,0.1135146389123951,0.025270205943514146,0.1274,53562.58957241891,3.268702983856201
Principal+Interest,4100000,10,25,3280000.0,0.7713414634146342,5907529.5321,2427171.614574646,3298612.0,4205846.75,5487620.5,7115003.25,8985250.200000001,1264969.95625,409995,0.9999878048780488,30.04375,833701.762575,833731.806325,0.10296535393056017,0.022756954497605397,0.1772,81845.97909572958,3.099436044692993
Interest Only,4100000,10,30,3280000.0,0.725609756097561,6010814.788,2380031.102325377,3419727.3,4318235.25,5575530.5,7215270.75,9130793.0,1266859.934375,409997,0.9999926829268293,15.065625,864373.4837125,864388.5493375,0.11191288735149096,0.024766135352533025,0.1296,52099.711977103994,2.939600944519043
Principal+Interest,4100000,10,30,3280000.0,0.725609756097561,5495921.0859,2273281.7711181226,3057055.0,3887263.25,5080281.0,6679474.0,8357928.800000003,1189982.15,409997,0.9999926829268293,17.85,699977.9752,699995.8252,0.10040546273782569,0.022014738297144287,0.1899,83028.90364260368,3.027825117111206
Interest Only,4100000,15,15,3280000.0,0.8628048780487805,11697589.4554,5636554.215640232,5796047.8,7697256.0,10531322.0,14385222.5,19054728.200000003,2282143.4546875,608640,0.9977704918032787,11919.0453125,3110468.26835625,3122387.31366875,0.11664239091152506,0.026603907443980335,0.0591,29528.82496723924,4.95056676864624
Principal+Interest,4100000,15,15,3280000.0,0.8628048780487805,10694952.0007,5453346.132395952,5162258.3,6840827.5,9549386.0,13206917.75,17621257.8,2114593.6875,608962,0.9982983606557377,7906.3125,2716731.74575,2724638.05825,0.10929347366258724,0.02485720765746957,0.086,48478.32251985358,4.534278869628906
Interest Only,4100000,15,20,3280000.0,0.8170731707317074,10992279.0452,5497723.895316721,5420647.4,7166408.0,9879657.0,13475794.5,17885894.400000002,2169447.7859375,608543,0.9976114754098361,12114.7140625,2825582.64898125,2837697.36304375,0.11554493793258613,0.026259821236517267,0.0662,32292.228669122265,4.562998056411743
Principal+Interest,4100000,15,20,3280000.0,0.8170731707317074,10098100.466,5208523.315094031,4795814.5,6485836.0,9007624.0,12471541.25,16828832.5,2002068.875,608909,0.998211475409836,7931.125,2483605.79685,2491536.92185,0.10859687452662592,0.024602809231346168,0.092,44865.75384121048,4.673732042312622
Interest Only,4100000,15,25,3280000.0,0.7713414634146342,10361481.4202,4995159.521255866,5217258.2,6852632.25,9318937.0,12670690.75,16864072.5,2058502.69375,608676,0.9978295081967213,10559.80625,2567286.288375,2577846.094625,0.11488252287567668,0.02601540417688275,0.0601,26995.05298269518,4.411757946014404
Principal+Interest,4100000,15,25,3280000.0,0.7713414634146342,9343164.6435,4751028.29101109,4448189.5,6021614.0,8371878.5,11494854.5,15372034.4,1890823.9625,609017,0.9983885245901639,6676.0375,2178316.02515,2184992.06265,0.10634994420394772,0.023975561040671778,0.0984,47770.46200335105,4.850484132766724
Interest Only,4100000,15,30,3280000.0,0.725609756097561,9740032.5676,4721049.304273642,4855978.0,6441050.0,8772040.0,11879915.75,15851814.9,1946403.415625,608633,0.9977590163934427,10159.084375,2323852.0302875,2334011.1146625,0.11427917627863193,0.02577525116477375,0.0637,26444.8014079124,4.387902021408081
Principal+Interest,4100000,15,30,3280000.0,0.725609756097561,8669325.8264,4436191.601877769,4038622.3000000003,5539808.5,7756461.0,10731840.75,14485117.700000003,1779076.775,609062,0.9984622950819673,5923.225,1920949.8392,1926873.0642,0.10464319255007482,0.023464533048022762,0.1099,52551.25350162547,4.553043842315674
Interest Only,4100000,20,20,3280000.0,0.8170731707317074,17874598.0534,9811233.796932932,7767447.8,10934818.25,15672835.0,22520007.5,30569213.000000004,2789812.621875,788896,0.9739456790123456,193937.378125,5927793.9357625,6121731.3138875,0.11538369215611,0.026608594474766933,0.0298,12957.214198694153,6.811982154846191
Principal+Interest,4100000,20,20,3280000.0,0.8170731707317074,15811598.1906,9134614.515287584,6688451.5,9309439.75,13735530.5,19978423.75,27563842.90000001,2566161.975,795031,0.9815197530864197,113838.025,5023980.23685,5137818.26185,0.10798412611687325,0.02480533922050876,0.0467,21689.01289327267,6.370190143585205
Interest Only,4100000,20,25,3280000.0,0.7713414634146342,16905733.3197,9563102.808357803,7405522.0,10288824.5,14704988.0,21349680.0,28804075.200000003,2639609.4234375,787875,0.9726851851851852,194140.5765625,5522300.43688125,5716441.01344375,0.1152790236495076,0.02651862847870512,0.0302,12905.851909743018,6.711776971817017
Principal+Interest,4100000,20,25,3280000.0,0.7713414634146342,14906425.841,8651388.084041944,6275595.100000001,8838902.25,12973750.0,19007340.75,25593566.3,2425283.3,795436,0.9820197530864198,104716.7,4651867.7768,4756584.4768,0.10767032782236141,0.024650279125084662,0.0521,24419.694516084932,6.281567096710205
Interest Only,4100000,20,30,3280000.0,0.725609756097561,15713274.4915,8779117.52145163,6857673.8,9560421.5,13811073.0,19856791.25,26610359.1,2502642.028125,788250,0.9731481481481481,181107.971875,5000615.9375375,5181723.9094125,0.1142540874037028,0.026197048008222312,0.0328,13612.016145614265,6.5210120677948
Principal+Interest,4100000,20,30,3280000.0,0.725609756097561,13969773.1557,8327650.680795832,5745640.7,8174746.0,12061753.0,17669479.25,24582107.20000001,2273170.725,794228,0.9805283950617284,106829.275,4269685.86995,4376515.14495,0.10718896792612753,0.024461350838172358,0.0562,24771.943180179398,6.3188230991363525
Interest Only,4100000,25,25,3280000.0,0.7713414634146342,27038191.3548,16545039.259372318,10913404.7,15706121.5,23336053.5,33599316.5,47755376.400000006,2757790.55,915386,0.9063227722772277,878146.95,10513063.828725,11391210.778725,0.11393578929875825,0.026616223604991385,0.0121,5073.474687942902,8.32706618309021
Principal+Interest,4100000,25,25,3280000.0,0.7713414634146342,23704163.1027,15535102.334976727,9131929.2,13119295.5,20121983.0,29511258.25,42717798.50000001,2643004.03125,939804,0.9304990099009901,519495.96875,8916057.890625,9435553.859375,0.10768086933069254,0.02501077751034675,0.0253,10468.677566723933,9.01683497428894
Interest Only,4100000,25,30,3280000.0,0.725609756097561,24968630.9544,15463065.198129673,10018282.700000001,14454280.75,21487062.5,31097712.75,43858486.7,2628151.515625,916934,0.9078554455445544,820285.984375,9544403.8623375,10364689.8467125,0.11290026980445633,0.026306681834960433,0.0129,4563.686602324859,9.431167364120483
Principal+Interest,4100000,25,30,3280000.0,0.725609756097561,21935611.96,14170953.18415079,8405246.1,12307972.0,18857320.0,27518892.25,38556327.00000001,2494143.3125,940785,0.931470297029703,480856.6875,8110205.46245,8591062.14995,0.10674681967365296,0.024715590193333803,0.0256,10854.118708726332,8.840087175369263
Interest Only,4100000,30,30,3280000.0,0.725609756097561,39506807.9771,27452637.587832075,14950419.0,21993976.5,32214344.0,49158577.5,71981720.7,2256320.325,988044,0.8165652892561983,1994304.675,16991701.7568,18986006.4318,0.11134440611797647,0.026273727749527742,0.0051,1993.6068212450139,10.50699496269226
Principal+Interest,4100000,30,30,3280000.0,0.725609756097561,35208929.5109,25925158.650631305,12081319.400000002,18344904.75,28501406.5,43978574.0,65613473.5,2299203.4625,1027748,0.8493785123966943,1270796.5375,14830601.2464,16101397.7839,0.10685621774028453,0.025045960843480097,0.0129,5221.14438567729,10.795044660568237
Interest Only,4200000,10,10,3360000.0,0.9107142857142857,7852405.0495,3083366.1617698595,4465479.9,5636511.25,7321539.5,9438557.75,11883493.6,1606856.109375,409997,0.9999926829268293,18.890625,1509388.9086125,1509407.7992375,0.1183140087893737,0.026761465431206277,0.119,61973.05521436987,3.2720839977264404
Principal+Interest,4200000,10,10,3360000.0,0.9107142857142857,7340593.0687,3008020.064094719,4107167.2,5194230.5,6777286.5,8850860.0,11327854.600000001,1530000.0,410000,1.0,0.0,1317072.29945,1317072.29945,0.1096038039490459,0.024707698568718017,0.1592,87355.8512723007,3.034468650817871
Interest Only,4200000,10,15,3360000.0,0.8660714285714286,7454027.9476,2929973.435736135,4288853.2,5359517.75,6951826.0,8953268.5,11249366.700000001,1531850.9671875,409997,0.9999926829268293,24.0328125,1355084.16200625,1355108.19481875,0.11713051463203628,0.02637937082933517,0.1174,55522.707729645954,3.2326416969299316
