ltv,lending_margin,additional_margin,annual_income_pct,annual_income,insurance_cost_pa,loan_amount,reinvest_fraction,total_cost_of_funds,mean_reinvestment,mean_cagr,xirr,prob_insurance_payout,mean_funder_earned
0.6,0.06,0.015,0.015,30000.0,0.015,1200000.0,0.5,0.115,536957.03,-0.005342700198222694,0.0025986213289870275,0.99,806291.25
0.6,0.06,0.015,0.015,30000.0,0.02,1200000.0,0.5,0.115,405085.45,-0.01944994203009187,-0.00530990997946057,1.0,560733.75
0.6,0.06,0.015,0.015,30000.0,0.025,1200000.0,0.5,0.115,261733.12,-0.0406316835792081,-0.01623158747619402,1.0,375916.875
0.6,0.06,0.015,0.015,30000.0,0.03,1200000.0,0.5,0.115,143004.33,-0.06919245093074045,-0.03544864873671005,1.0,218968.125
0.6,0.06,0.015,0.02,40000.0,0.01,1200000.0,0.33333333333333337,0.115,339464.9,-0.008171132955584914,-0.010790773125920583,1.0,508490.0
0.6,0.06,0.015,0.02,40000.0,0.015,1200000.0,0.33333333333333337,0.115,217271.09,-0.030055024641938877,-0.028666565999268867,1.0,282807.5
0.6,0.06,0.015,0.02,40000.0,0.02,1200000.0,0.33333333333333337,0.115,96435.32,-0.06865881856176748,-0.07668960748698961,1.0,144307.5
0.6,0.06,0.015,0.02,40000.0,0.025,1200000.0,0.33333333333333337,0.115,-175020.12,nan,nan,1.0,14932.500000000002
0.6,0.06,0.015,0.02,40000.0,0.03,1200000.0,0.33333333333333337,0.115,-1178629.76,nan,nan,1.0,70945.0
0.6,0.06,0.015,0.025,50000.0,0.01,1200000.0,0.16666666666666663,0.115,45204.49,-0.07165889846072315,-0.20292009017761392,1.0,69943.75
0.6,0.06,0.015,0.025,50000.0,0.015,1200000.0,0.16666666666666663,0.115,-558076.51,nan,nan,1.0,39171.875
0.6,0.06,0.015,0.025,50000.0,0.02,1200000.0,0.16666666666666663,0.115,-1317989.09,nan,nan,1.0,75184.37499999999
0.6,0.06,0.015,0.025,50000.0,0.025,1200000.0,0.16666666666666663,0.115,-2128351.32,nan,nan,1.0,99318.75
0.6,0.06,0.015,0.025,50000.0,0.03,1200000.0,0.16666666666666663,0.115,-2582381.32,nan,nan,1.0,128093.75
0.6,0.06,0.02,0.01,20000.0,0.01,1200000.0,0.6666666666666667,0.12000000000000001,1420355.7,0.03506701623182518,0.01548197179424493,0.73,1199838.75
0.6,0.06,0.02,0.01,20000.0,0.015,1200000.0,0.6666666666666667,0.12000000000000001,907392.23,0.0071551764974724374,0.009619275392402704,0.91,1057263.75
0.6,0.06,0.02,0.01,20000.0,0.02,1200000.0,0.6666666666666667,0.12000000000000001,752656.12,-0.002239021162003141,0.007043466057054193,0.98,949205.0
0.6,0.06,0.02,0.01,20000.0,0.025,1200000.0,0.6666666666666667,0.12000000000000001,596150.43,-0.01459833051792181,0.00301116143544089,1.0,798927.5
0.6,0.06,0.02,0.01,20000.0,0.03,1200000.0,0.6666666666666667,0.12000000000000001,458673.65,-0.027430400687003087,-0.003118188742019634,1.0,573841.25
0.6,0.06,0.02,0.015,30000.0,0.01,1200000.0,0.5,0.12000000000000001,680485.17,0.006826904607529549,0.0047422254530387065,0.98,804395.625
0.6,0.06,0.02,0.015,30000.0,0.015,1200000.0,0.5,0.12000000000000001,545250.52,-0.004731321381462372,0.0007650375016283739,0.98,701690.625
0.6,0.06,0.02,0.015,30000.0,0.02,1200000.0,0.5,0.12000000000000001,403482.72,-0.019644285978465348,-0.008010679804989929,1.0,452730.0
0.6,0.06,0.02,0.015,30000.0,0.025,1200000.0,0.5,0.12000000000000001,269823.59,-0.03917026834303827,-0.015657262881241696,1.0,380619.375
0.6,0.06,0.02,0.015,30000.0,0.03,1200000.0,0.5,0.12000000000000001,156052.9,-0.06511965406463405,-0.03416502873608662,1.0,205931.25
0.6,0.06,0.02,0.02,40000.0,0.01,1200000.0,0.33333333333333337,0.12000000000000001,332525.02,-0.009194937711656914,-0.01215136275897355,1.0,465957.5
0.6,0.06,0.02,0.02,40000.0,0.015,1200000.0,0.33333333333333337,0.12000000000000001,215030.19,-0.030557684709095922,-0.02851293843374858,1.0,292932.5
0.6,0.06,0.02,0.02,40000.0,0.02,1200000.0,0.33333333333333337,0.12000000000000001,98365.94,-0.06773530495406344,-0.07406273711836919,1.0,130727.5
0.6,0.06,0.02,0.02,40000.0,0.025,1200000.0,0.33333333333333337,0.12000000000000001,-168392.34,nan,nan,1.0,14110.0
0.6,0.06,0.02,0.02,40000.0,0.03,1200000.0,0.33333333333333337,0.12000000000000001,-1128480.95,nan,nan,1.0,69307.5
0.6,0.06,0.02,0.025,50000.0,0.01,1200000.0,0.16666666666666663,0.12000000000000001,46970.73,-0.06987810937944583,-0.19240997836180962,1.0,69012.5
0.6,0.06,0.02,0.025,50000.0,0.015,1200000.0,0.16666666666666663,0.12000000000000001,-654695.14,nan,nan,1.0,37931.25
0.6,0.06,0.02,0.025,50000.0,0.02,1200000.0,0.16666666666666663,0.12000000000000001,-1373312.19,nan,nan,1.0,79937.5
0.6,0.06,0.02,0.025,50000.0,0.025,1200000.0,0.16666666666666663,0.12000000000000001,-2147774.19,nan,nan,1.0,102284.375
0.6,0.06,0.02,0.025,50000.0,0.03,1200000.0,0.16666666666666663,0.12000000000000001,-2626241.86,nan,nan,1.0,117590.625
0.6,0.06,0.025,0.01,20000.0,0.01,1200000.0,0.6666666666666667,0.125,1271371.96,0.02769558005641004,0.01364471961316549,0.81,1145035.0
0.6,0.06,0.025,0.01,20000.0,0.015,1200000.0,0.6666666666666667,0.125,891402.66,0.005802957582650592,0.009027896264976798,0.9,1007536.25
0.6,0.06,0.025,0.01,20000.0,0.02,1200000.0,0.6666666666666667,0.125,757510.05,-0.0019434755640208579,0.006483835766634138,0.98,904646.25
0.6,0.06,0.025,0.01,20000.0,0.025,1200000.0,0.6666666666666667,0.125,585270.21,-0.015505437948645895,0.0021663711299750865,1.0,756240.0
0.6,0.06,0.025,0.01,20000.0,0.03,1200000.0,0.6666666666666667,0.125,457491.74,-0.027555860155655587,-0.002765233313615556,1.0,596320.0
0.6,0.06,0.025,0.015,30000.0,0.01,1200000.0,0.5,0.125,686523.67,0.0075955421215077035,0.0061950441899969455,0.98,890308.125
0.6,0.06,0.025,0.015,30000.0,0.015,1200000.0,0.5,0.125,530742.84,-0.006113836229299507,0.00022950023029477684,1.0,688603.125
0.6,0.06,0.025,0.015,30000.0,0.02,1200000.0,0.5,0.125,405493.94,-0.019400526140063823,-0.006661360695680241,1.0,503919.375
0.6,0.06,0.025,0.015,30000.0,0.025,1200000.0,0.5,0.125,269474.46,-0.039232468396052544,-0.016291592520021103,1.0,356355.0
0.6,0.06,0.025,0.015,30000.0,0.03,1200000.0,0.5,0.125,153731.92,-0.06581983895835686,-0.03413467760588673,1.0,199306.875
0.6,0.06,0.025,0.02,40000.0,0.01,1200000.0,0.33333333333333337,0.125,345572.05,-0.007286493210169387,-0.012689025108049812,1.0,435560.0
0.6,0.06,0.025,0.02,40000.0,0.015,1200000.0,0.33333333333333337,0.125,213166.15,-0.030979616710795077,-0.028746369718353648,1.0,285602.5
0.6,0.06,0.025,0.02,40000.0,0.02,1200000.0,0.33333333333333337,0.125,98369.9,-0.06773342844192998,-0.07455264151941021,1.0,123927.5
0.6,0.06,0.025,0.02,40000.0,0.025,1200000.0,0.33333333333333337,0.125,-175645.69,nan,nan,1.0,13182.5
0.6,0.06,0.025,0.02,40000.0,0.03,1200000.0,0.33333333333333337,0.125,-1237533.5,nan,nan,1.0,68295.0
0.6,0.06,0.025,0.025,50000.0,0.01,1200000.0,0.16666666666666663,0.125,44085.77,-0.07282135190782446,-0.20567097579469018,1.0,67012.5
0.6,0.06,0.025,0.025,50000.0,0.015,1200000.0,0.16666666666666663,0.125,-620065.86,nan,nan,1.0,34509.375
0.6,0.06,0.025,0.025,50000.0,0.02,1200000.0,0.16666666666666663,0.125,-1344642.82,nan,nan,1.0,79253.12499999999
0.6,0.06,0.025,0.025,50000.0,0.025,1200000.0,0.16666666666666663,0.125,-2104595.99,nan,nan,1.0,98571.875
0.6,0.06,0.025,0.025,50000.0,0.03,1200000.0,0.16666666666666663,0.125,-2973340.82,nan,nan,1.0,123031.25
0.7,0.02,0.01,0.01,20000.0,0.01,1400000.0,0.7142857142857143,0.06999999999999999,2813946.3,0.06470211181183738,0.0190631133974426,0.3,1114938.75
0.7,0.02,0.01,0.01,20000.0,0.015,1400000.0,0.7142857142857143,0.06999999999999999,2113631.61,0.04747244507916082,0.015577187717821461,0.5,1075120.5
0.7,0.02,0.01,0.01,20000.0,0.02,1400000.0,0.7142857142857143,0.06999999999999999,1641857.27,0.03237209936652441,0.012855272368786919,0.55,1081650.0
0.7,0.02,0.01,0.01,20000.0,0.025,1400000.0,0.7142857142857143,0.06999999999999999,1144232.1,0.01104355286083547,0.00813555643863273,0.81,984092.25
0.7,0.02,0.01,0.01,20000.0,0.03,1400000.0,0.7142857142857143,0.06999999999999999,726267.44,-0.015541198862819239,0.001304964388377794,0.93,776055.0
0.7,0.02,0.01,0.015,30000.0,0.01,1400000.0,0.5714285714285714,0.06999999999999999,1536602.99,0.03893968728319641,0.01155135803960694,0.45,936129.75
0.7,0.02,0.01,0.015,30000.0,0.015,1400000.0,0.5714285714285714,0.06999999999999999,1421727.96,0.03686019932804996,0.011207012258180438,0.64,921867.375
0.7,0.02,0.01,0.015,30000.0,0.02,1400000.0,0.5714285714285714,0.06999999999999999,783230.25,0.0007041385845973913,0.0031264001583297674,0.85,830206.875
0.7,0.02,0.01,0.015,30000.0,0.025,1400000.0,0.5714285714285714,0.06999999999999999,501384.99,-0.023091098061045257,-0.004130521948034871,1.0,665278.125
0.7,0.02,0.01,0.015,30000.0,0.03,1400000.0,0.5714285714285714,0.06999999999999999,334093.93,-0.04272012252585211,-0.013176815092040495,1.0,461454.0
0.7,0.02,0.01,0.02,40000.0,0.01,1400000.0,0.4285714285714286,0.06999999999999999,933860.67,0.02641619744076018,0.005373724308772587,0.74,792096.0
0.7,0.02,0.01,0.02,40000.0,0.015,1400000.0,0.4285714285714286,0.06999999999999999,505175.66,-0.008555665224813436,-0.005131020204159786,0.96,636604.5
0.7,0.02,0.01,0.02,40000.0,0.02,1400000.0,0.4285714285714286,0.06999999999999999,313580.0,-0.03192310435831314,-0.01629188333263243,1.0,461070.0
0.7,0.02,0.01,0.02,40000.0,0.025,1400000.0,0.4285714285714286,0.06999999999999999,171155.08,-0.06079168855736394,-0.03888707837323169,1.0,246939.0
0.7,0.02,0.01,0.02,40000.0,0.03,1400000.0,0.4285714285714286,0.06999999999999999,31931.86,-0.13641786730748828,-0.2285531076350501,1.0,45024.0
0.7,0.02,0.01,0.025,50000.0,0.01,1400000.0,0.2857142857142857,0.06999999999999999,373513.65,-0.000862211607020269,-0.01578022298128834,0.98,435920.625
0.7,0.02,0.01,0.025,50000.0,0.015,1400000.0,0.2857142857142857,0.06999999999999999,156821.6,-0.04573873722810273,-0.054634095535409766,1.0,230317.5
0.7,0.02,0.01,0.025,50000.0,0.02,1400000.0,0.2857142857142857,0.06999999999999999,19334.46,-0.14056387858331632,-0.3841459693573821,1.0,32433.75
0.7,0.02,0.01,0.025,50000.0,0.025,1400000.0,0.2857142857142857,0.06999999999999999,-913159.85,nan,nan,1.0,55530.0
0.7,0.02,0.01,0.025,50000.0,0.03,1400000.0,0.2857142857142857,0.06999999999999999,-1764186.72,nan,nan,1.0,87885.0
0.7,0.02,0.015,0.01,20000.0,0.01,1400000.0,0.7142857142857143,0.075,2463066.86,0.05589731150795507,0.017405280559549485,0.29,1134017.25
0.7,0.02,0.015,0.01,20000.0,0.015,1400000.0,0.7142857142857143,0.075,2282000.92,0.052074322220103,0.016378478305196564,0.41,1081862.25
0.7,0.02,0.015,0.01,20000.0,0.02,1400000.0,0.7142857142857143,0.075,1515370.49,0.026797933020365594,0.010954425807560453,0.68,987225.75
0.7,0.02,0.015,0.01,20000.0,0.025,1400000.0,0.7142857142857143,0.075,1053730.53,0.005387723796439481,0.0071980188880447216,0.82,973521.75
0.7,0.02,0.015,0.01,20000.0,0.03,1400000.0,0.7142857142857143,0.075,829222.4,-0.006573387630139815,0.003489529129172997,0.91,822344.25
0.7,0.02,0.015,0.015,30000.0,0.01,1400000.0,0.5714285714285714,0.075,1421242.46,0.0342649903877994,0.011089863669176081,0.5,981991.875
0.7,0.02,0.015,0.015,30000.0,0.015,1400000.0,0.5714285714285714,0.075,1393255.27,0.03521277556996827,0.011006581873817645,0.64,925054.125
0.7,0.02,0.015,0.015,30000.0,0.02,1400000.0,0.5714285714285714,0.075,846607.04,0.0049195396630368204,0.0038190044187003114,0.85,823081.875
0.7,0.02,0.015,0.015,30000.0,0.025,1400000.0,0.5714285714285714,0.075,504185.95,-0.02275320636888345,-0.00446271763761652,0.97,644062.5
0.7,0.02,0.015,0.015,30000.0,0.03,1400000.0,0.5714285714285714,0.075,344607.92,-0.04123590122140397,-0.013742560675609528,1.0,418125.75
0.7,0.02,0.015,0.02,40000.0,0.01,1400000.0,0.4285714285714286,0.075,766897.18,0.014684216926279081,0.0022995998218613423,0.81,757833.0
0.7,0.02,0.015,0.02,40000.0,0.015,1400000.0,0.4285714285714286,0.075,498048.2,-0.009268420719392156,-0.006374495017477,0.94,591147.0
0.7,0.02,0.015,0.02,40000.0,0.02,1400000.0,0.4285714285714286,0.075,322894.38,-0.03050524965300383,-0.01768351079902375,1.0,408984.0
0.7,0.02,0.015,0.02,40000.0,0.025,1400000.0,0.4285714285714286,0.075,170845.37,-0.060876737894326904,-0.040523853655826336,1.0,223906.5
0.7,0.02,0.015,0.02,40000.0,0.03,1400000.0,0.4285714285714286,0.075,31461.63,-0.13705821554732034,-0.22807647198707215,1.0,43113.0
0.7,0.02,0.015,0.025,50000.0,0.01,1400000.0,0.2857142857142857,0.075,338950.12,-0.006138220775041114,-0.02001548409348719,0.99,382528.125
0.7,0.02,0.015,0.025,50000.0,0.015,1400000.0,0.2857142857142857,0.075,158731.07,-0.04516111355504904,-0.05543358205506432,1.0,202085.625
0.7,0.02,0.015,0.025,50000.0,0.02,1400000.0,0.2857142857142857,0.075,16461.07,-0.14744991208235392,-0.4125473247640531,1.0,31451.25
0.7,0.02,0.015,0.025,50000.0,0.025,1400000.0,0.2857142857142857,0.075,-1016097.55,nan,nan,1.0,50161.875
0.7,0.02,0.015,0.025,50000.0,0.03,1400000.0,0.2857142857142857,0.075,-1758874.58,nan,nan,1.0,87870.0
0.7,0.02,0.02,0.01,20000.0,0.01,1400000.0,0.7142857142857143,0.08,2419229.63,0.05534705916621996,0.017482538869795228,0.36,1122853.5
0.7,0.02,0.02,0.01,20000.0,0.015,1400000.0,0.7142857142857143,0.08,1750887.95,0.03496864903878594,0.012092088269509915,0.59,932475.75
0.7,0.02,0.02,0.01,20000.0,0.02,1400000.0,0.7142857142857143,0.08,1337043.3,0.018545087498324397,0.009224774563175275,0.73,953481.0
0.7,0.02,0.02,0.01,20000.0,0.025,1400000.0,0.7142857142857143,0.08,938800.35,-0.0018991225416190582,0.005098802350050224,0.89,895720.5
0.7,0.02,0.02,0.01,20000.0,0.03,1400000.0,0.7142857142857143,0.08,703835.12,-0.016645015100054117,0.0004501177952349611,0.96,724500.0
0.7,0.02,0.02,0.015,30000.0,0.01,1400000.0,0.5714285714285714,0.08,1639936.58,0.043789674616145025,0.012896729973744137,0.51,964987.125
0.7,0.02,0.02,0.015,30000.0,0.015,1400000.0,0.5714285714285714,0.08,1043385.02,0.016011999402542942,0.006515166988745991,0.71,864107.625
0.7,0.02,0.02,0.015,30000.0,0.02,1400000.0,0.5714285714285714,0.08,729806.05,-0.002738910688999119,0.0015222591093264626,0.95,757203.75
0.7,0.02,0.02,0.015,30000.0,0.025,1400000.0,0.5714285714285714,0.08,490594.21,-0.024153246632419245,-0.006173680842727514,1.0,560014.5
0.7,0.02,0.02,0.015,30000.0,0.03,1400000.0,0.5714285714285714,0.08,349994.94,-0.04049202459058132,-0.013610404269356557,1.0,415917.75
0.7,0.02,0.02,0.02,40000.0,0.01,1400000.0,0.4285714285714286,0.08,780361.02,0.015640662553413343,0.001509027759238668,0.81,691272.0
0.7,0.02,0.02,0.02,40000.0,0.015,1400000.0,0.4285714285714286,0.08,484327.86,-0.010651248472894226,-0.006860801650834025,0.98,587235.0
0.7,0.02,0.02,0.02,40000.0,0.02,1400000.0,0.4285714285714286,0.08,319865.52,-0.030961997784388018,-0.01934007490258305,1.0,368394.0
0.7,0.02,0.02,0.02,40000.0,0.025,1400000.0,0.4285714285714286,0.08,170764.23,-0.06089904392962586,-0.04234008984468285,1.0,197224.5
0.7,0.02,0.02,0.02,40000.0,0.03,1400000.0,0.4285714285714286,0.08,31972.05,-0.13636355378910148,-0.22380414244955849,1.0,38769.0
0.7,0.02,0.02,0.025,50000.0,0.01,1400000.0,0.2857142857142857,0.08,309993.73,-0.012664742312124555,-0.02203440560313552,1.0,406462.5
0.7,0.02,0.02,0.025,50000.0,0.015,1400000.0,0.2857142857142857,0.08,160062.23,-0.04476232345213027,-0.05447762046277149,1.0,201435.0
0.7,0.02,0.02,0.025,50000.0,0.02,1400000.0,0.2857142857142857,0.08,16582.54,-0.14713645128729724,-0.4047069323551309,1.0,30095.625
0.7,0.02,0.02,0.025,50000.0,0.025,1400000.0,0.2857142857142857,0.08,-941746.79,nan,nan,1.0,49106.25
0.7,0.02,0.02,0.025,50000.0,0.03,1400000.0,0.2857142857142857,0.08,-1799387.24,nan,nan,1.0,83705.625
0.7,0.02,0.025,0.01,20000.0,0.01,1400000.0,0.7142857142857143,0.08499999999999999,2147944.28,0.047698159582855615,0.015531738059936018,0.42,1073209.5
0.7,0.02,0.025,0.01,20000.0,0.015,1400000.0,0.7142857142857143,0.08499999999999999,1785073.44,0.036492672206864585,0.013201747503608363,0.55,1029737.25
0.7,0.02,0.025,0.01,20000.0,0.02,1400000.0,0.7142857142857143,0.08499999999999999,1620275.98,0.03181506841734749,0.011571621705863677,0.66,932184.75
0.7,0.02,0.025,0.01,20000.0,0.025,1400000.0,0.7142857142857143,0.08499999999999999,920794.27,-0.0035759964988379966,0.0049334387932638,0.87,908138.25
0.7,0.02,0.025,0.01,20000.0,0.03,1400000.0,0.7142857142857143,0.08499999999999999,692566.01,-0.017861660866424045,0.0005575012122371881,0.99,750194.25
0.7,0.02,0.025,0.015,30000.0,0.01,1400000.0,0.5714285714285714,0.08499999999999999,1588413.94,0.04214356598313085,0.011850766202236018,0.62,896728.875
0.7,0.02,0.025,0.015,30000.0,0.015,1400000.0,0.5714285714285714,0.08499999999999999,1072831.22,0.017615064812512404,0.007077339409066186,0.75,884920.875
0.7,0.02,0.025,0.015,30000.0,0.02,1400000.0,0.5714285714285714,0.08499999999999999,769216.83,0.0004872811213720851,0.0015631109207390192,0.94,712746.75
0.7,0.02,0.025,0.015,30000.0,0.025,1400000.0,0.5714285714285714,0.08499999999999999,467255.1,-0.026528585583559194,-0.007420460230533554,1.0,532401.375
0.7,0.02,0.025,0.015,30000.0,0.03,1400000.0,0.5714285714285714,0.08499999999999999,327025.9,-0.043743042212975536,-0.015854618785761554,1.0,368571.375
0.7,0.02,0.025,0.02,40000.0,0.01,1400000.0,0.4285714285714286,0.08499999999999999,774715.88,0.016113538138025518,0.0008196479055806449,0.86,637908.0
0.7,0.02,0.025,0.02,40000.0,0.015,1400000.0,0.4285714285714286,0.08499999999999999,461385.47,-0.01304890513744128,-0.008741972654865426,1.0,545230.5
0.7,0.02,0.025,0.02,40000.0,0.02,1400000.0,0.4285714285714286,0.08499999999999999,317452.67,-0.03132880230988033,-0.0185414674855211,1.0,380356.5
0.7,0.02,0.025,0.02,40000.0,0.025,1400000.0,0.4285714285714286,0.08499999999999999,164094.25,-0.06276800580643127,-0.04373233728626824,1.0,191799.0
0.7,0.02,0.025,0.02,40000.0,0.03,1400000.0,0.4285714285714286,0.08499999999999999,30846.63,-0.137909570711932,-0.2302767159588498,1.0,39916.5
0.7,0.02,0.025,0.025,50000.0,0.01,1400000.0,0.2857142857142857,0.08499999999999999,305665.25,-0.01335867019192738,-0.02492357715498361,1.0,336395.625
0.7,0.02,0.025,0.025,50000.0,0.015,1400000.0,0.2857142857142857,0.08499999999999999,159308.71,-0.04498767492673261,-0.05765724934745131,1.0,194041.875
0.7,0.02,0.025,0.025,50000.0,0.02,1400000.0,0.2857142857142857,0.08499999999999999,16804.83,-0.14656842521407143,-0.4163716401805351,1.0,27508.125
0.7,0.02,0.025,0.025,50000.0,0.025,1400000.0,0.2857142857142857,0.08499999999999999,-1019588.56,nan,nan,1.0,45294.375
0.7,0.02,0.025,0.025,50000.0,0.03,1400000.0,0.2857142857142857,0.08499999999999999,-1932749.52,nan,nan,1.0,77178.75
0.7,0.03,0.01,0.01,20000.0,0.01,1400000.0,0.7142857142857143,0.08,2793782.25,0.06445474871083734,0.02062155424349421,0.27,1403682.875
0.7,0.03,0.01,0.01,20000.0,0.015,1400000.0,0.7142857142857143,0.08,1873343.91,0.03910316814383563,0.01539980300976751,0.48,1299215.75
0.7,0.03,0.01,0.01,20000.0,0.02,1400000.0,0.7142857142857143,0.08,1456799.88,0.024528832814595614,0.011784705798386641,0.68,1119312.25
0.7,0.03,0.01,0.01,20000.0,0.025,1400000.0,0.7142857142857143,0.08,1071020.34,0.007034333609321042,0.008258301254371547,0.85,1059423.75
0.7,0.03,0.01,0.01,20000.0,0.03,1400000.0,0.7142857142857143,0.08,656074.62,-0.02085353149987279,0.0008999236134654698,0.98,817487.125
0.7,0.03,0.01,0.015,30000.0,0.01,1400000.0,0.5714285714285714,0.08,1531026.58,0.039304856779847075,0.013018002014436592,0.56,1088097.9375
0.7,0.03,0.01,0.015,30000.0,0.015,1400000.0,0.5714285714285714,0.08,1134754.43,0.022152266548280064,0.008738534265618103,0.78,964208.0
0.7,0.03,0.01,0.015,30000.0,0.02,1400000.0,0.5714285714285714,0.08,731975.18,-0.0027406707091758298,0.0022858273391352935,0.95,816561.8125
0.7,0.03,0.01,0.015,30000.0,0.025,1400000.0,0.5714285714285714,0.08,520692.45,-0.02034486220113274,-0.00331571887549742,0.99,679654.5
0.7,0.03,0.01,0.015,30000.0,0.03,1400000.0,0.5714285714285714,0.08,333019.09,-0.0428743453753917,-0.012994283745450197,1.0,460984.125
0.7,0.03,0.01,0.02,40000.0,0.01,1400000.0,0.4285714285714286,0.08,698322.67,0.00831772112242568,0.0013666637375895352,0.9,788662.0
0.7,0.03,0.01,0.02,40000.0,0.015,1400000.0,0.4285714285714286,0.08,496117.7,-0.009460785397310989,-0.004962125747120516,1.0,658372.75
0.7,0.03,0.01,0.02,40000.0,0.02,1400000.0,0.4285714285714286,0.08,320696.81,-0.03083623261089563,-0.016279925982419785,1.0,449870.75
0.7,0.03,0.01,0.02,40000.0,0.025,1400000.0,0.4285714285714286,0.08,174275.82,-0.05994276937929521,-0.038030596532221295,1.0,265473.25
0.7,0.03,0.01,0.02,40000.0,0.03,1400000.0,0.4285714285714286,0.08,32505.91,-0.13564817379903604,-0.2193397879259814,1.0,48426.0
0.7,0.03,0.01,0.025,50000.0,0.01,1400000.0,0.2857142857142857,0.08,294496.88,-0.015193207617073545,-0.022210228948400745,1.0,425352.8125
0.7,0.03,0.01,0.025,50000.0,0.015,1400000.0,0.2857142857142857,0.08,158144.28,-0.045337914519984035,-0.0541001711843111,1.0,222930.3125
0.7,0.03,0.01,0.025,50000.0,0.02,1400000.0,0.2857142857142857,0.08,15352.38,-0.15041705411914397,-0.4236226392041502,1.0,35367.5
0.7,0.03,0.01,0.025,50000.0,0.025,1400000.0,0.2857142857142857,0.08,-939442.38,nan,nan,1.0,60068.75
0.7,0.03,0.01,0.025,50000.0,0.03,1400000.0,0.2857142857142857,0.08,-1847508.86,nan,nan,1.0,95154.0625
0.7,0.03,0.015,0.01,20000.0,0.01,1400000.0,0.7142857142857143,0.085,2340972.55,0.05299789959106671,0.01725287369555195,0.47,1226642.375
0.7,0.03,0.015,0.01,20000.0,0.015,1400000.0,0.7142857142857143,0.085,1787248.6,0.03657405967987515,0.014128617279902222,0.59,1158973.375
0.7,0.03,0.015,0.01,20000.0,0.02,1400000.0,0.7142857142857143,0.085,1212711.33,0.012888753393409003,0.008968283439676927,0.89,1029541.625
0.7,0.03,0.015,0.01,20000.0,0.025,1400000.0,0.7142857142857143,0.085,1021730.0,0.0036334275602192267,0.007938504936692459,0.86,1079696.625
0.7,0.03,0.015,0.01,20000.0,0.03,1400000.0,0.7142857142857143,0.085,720986.35,-0.015327253417012798,0.001699632596395162,0.97,803278.0
0.7,0.03,0.015,0.015,30000.0,0.01,1400000.0,0.5714285714285714,0.085,1403132.0,0.03352996990004886,0.0115093544801812,0.62,1041917.1875
0.7,0.03,0.015,0.015,30000.0,0.015,1400000.0,0.5714285714285714,0.085,991208.33,0.013059412241581914,0.00745911545976341,0.73,1005847.9375
0.7,0.03,0.015,0.015,30000.0,0.02,1400000.0,0.5714285714285714,0.085,718358.22,-0.0036737538381216295,0.0023919879309670655,0.94,835688.4375
0.7,0.03,0.015,0.015,30000.0,0.025,1400000.0,0.5714285714285714,0.085,462372.03,-0.02703979318209615,-0.006679466015496405,1.0,569324.0
0.7,0.03,0.015,0.015,30000.0,0.03,1400000.0,0.5714285714285714,0.085,332672.23,-0.04292421533397617,-0.013647828281475594,1.0,453889.625
0.7,0.03,0.015,0.02,40000.0,0.01,1400000.0,0.4285714285714286,0.085,745810.21,0.012839281104269684,0.0026113847789901445,0.88,803794.25
0.7,0.03,0.015,0.02,40000.0,0.015,1400000.0,0.4285714285714286,0.085,483132.73,-0.010773457889741156,-0.007068831052559843,0.99,577895.5
0.7,0.03,0.015,0.02,40000.0,0.02,1400000.0,0.4285714285714286,0.085,320894.87,-0.03080631396471012,-0.018173620866444362,1.0,397659.5
0.7,0.03,0.015,0.02,40000.0,0.025,1400000.0,0.4285714285714286,0.085,172880.17,-0.06032062091771129,-0.04016756392936238,1.0,230123.25
0.7,0.03,0.015,0.02,40000.0,0.03,1400000.0,0.4285714285714286,0.085,30969.59,-0.1377380731303509,-0.23066174967105402,1.0,46660.25
0.7,0.03,0.015,0.025,50000.0,0.01,1400000.0,0.2857142857142857,0.085,301221.39,-0.01408087580668338,-0.021494407441024488,1.0,420455.0
0.7,0.03,0.015,0.025,50000.0,0.015,1400000.0,0.2857142857142857,0.085,163243.59,-0.04382186751090378,-0.053388341936639105,1.0,216092.1875
0.7,0.03,0.015,0.025,50000.0,0.02,1400000.0,0.2857142857142857,0.085,15070.66,-0.15120343365052213,-0.4380813237904828,1.0,32108.125
0.7,0.03,0.015,0.025,50000.0,0.025,1400000.0,0.2857142857142857,0.085,-859158.7,nan,nan,1.0,55805.3125
0.7,0.03,0.015,0.025,50000.0,0.03,1400000.0,0.2857142857142857,0.085,-1893201.6,nan,nan,1.0,93622.8125
0.7,0.03,0.02,0.01,20000.0,0.01,1400000.0,0.7142857142857143,0.09000000000000001,2364389.18,0.05340752726375375,0.018044269916160927,0.38,1307436.375
0.7,0.03,0.02,0.01,20000.0,0.015,1400000.0,0.7142857142857143,0.09000000000000001,1675734.88,0.032505582851310555,0.013176950915931629,0.64,1130337.25
0.7,0.03,0.02,0.01,20000.0,0.02,1400000.0,0.7142857142857143,0.09000000000000001,1294505.09,0.017204421141919557,0.010276635380646049,0.8,1096812.5000000002
0.7,0.03,0.02,0.01,20000.0,0.025,1400000.0,0.7142857142857143,0.09000000000000001,910343.17,-0.0037010498020034754,0.004710528800737412,0.93,889546.0000000001
0.7,0.03,0.02,0.01,20000.0,0.03,1400000.0,0.7142857142857143,0.09000000000000001,672684.8,-0.019628718591123806,0.0001635977287002266,0.99,744659.125
