loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Principal+Interest,3600000,20,30,2880000.0,0.4375,-872413287.9987538,32686519.32124482,-896203168.2457476,-878240304.0549102,-865891763.0504143,-855679853.5661204,-848672814.7479185,1706172.580125,67096.0,0.8387,0.0,0.0,0.0,nan,,1.0,475360451.1988731,0.011409759521484375
Interest Only,3600000,25,25,2880000.0,0.53125,-2436974739.077881,96998273.15613426,-2492613007.263461,-2432320728.5559654,-2413677897.245123,-2397137291.4683666,-2386327525.1443787,3816840.35025,85932.0,0.85932,0.0,0.0,0.0,nan,,1.0,1138508335.5967827,0.015027761459350586
Principal+Interest,3600000,25,25,2880000.0,0.53125,-2655148264.3789687,110735425.88562419,-2733716107.274534,-2668638913.795326,-2632364214.171526,-2601725328.859453,-2580609962.5483828,2628184.206375,86856.0,0.86856,0.0,0.0,0.0,nan,,1.0,1239657620.8975775,0.014000892639160156
Interest Only,3600000,25,30,2880000.0,0.4375,-2488382884.2086496,97571555.78274824,-2539749558.2786384,-2480550037.445501,-2464914749.853602,-2450546954.0012465,-2441534297.470767,3359042.42175,85906.0,0.85906,0.0,0.0,0.0,nan,,1.0,1162133397.1884797,0.013282060623168945
Principal+Interest,3600000,25,30,2880000.0,0.4375,-2707113793.32144,110838921.51225874,-2778598685.747526,-2718108421.0212145,-2684337770.395348,-2655687960.6975126,-2635901436.333054,2167374.425625,86786.0,0.86786,0.0,0.0,0.0,nan,,1.0,1263541107.547701,0.013791084289550781
Interest Only,3600000,30,30,2880000.0,0.4375,-7529147038.739978,301017129.57927865,-7702671493.869066,-7498578176.146107,-7450912021.810299,-7407929481.361872,-7381287839.570116,4363266.59325,105895.0,0.8824583333333333,0.0,0.0,0.0,nan,,1.0,3015157889.7094517,0.016033649444580078
Principal+Interest,3600000,30,30,2880000.0,0.4375,-8097855058.434338,335568294.9362521,-8325956708.969184,-8117047790.059494,-8021988453.561068,-7942187438.446228,-7887214382.342018,2629947.51225,106659.0,0.888825,0.0,0.0,0.0,nan,,1.0,3242041812.1841693,0.016293764114379883
Interest Only,3700000,10,10,2960000.0,0.8125,-52140463.39953168,1951817.762937109,-53883556.807013646,-52842848.12661297,-51725717.00054121,-50857743.01905198,-50406873.01437446,1645940.6131875,26440.0,0.661,0.0,0.0,0.0,nan,,1.0,41407902.37926709,0.005238056182861328
Principal+Interest,3700000,10,10,2960000.0,0.8125,-67824071.62570506,3333118.8278356497,-71860785.06061026,-69457012.60104373,-67254586.15282016,-65583417.07274108,-64186211.31579714,1550883.476125,29977.0,0.749425,0.0,0.0,0.0,nan,,1.0,52895232.39127416,0.005486965179443359
Interest Only,3700000,10,15,2960000.0,0.71875,-54274088.9950515,1865590.3888304208,-55799300.41260356,-54893172.04309221,-53873300.53471141,-53091883.15432221,-52672567.975358725,1474318.0603125,26300.0,0.6575,0.0,0.0,0.0,nan,,1.0,42649226.36418884,0.006147146224975586
Principal+Interest,3700000,10,15,2960000.0,0.71875,-70056311.09209573,3266558.7536887308,-73975197.08680645,-71646201.45901214,-69502566.59819844,-67851906.15691052,-66515440.44792863,1367881.4414375,29755.0,0.743875,0.0,0.0,0.0,nan,,1.0,54200840.10659393,0.006035804748535156
Interest Only,3700000,10,20,2960000.0,0.625,-56400556.86631836,1791209.6463341664,-57726039.398157075,-56919325.429347545,-56026152.285150684,-55366697.72357099,-54937788.96735588,1303944.551125,26205.0,0.655125,0.0,0.0,0.0,nan,,1.0,43886196.194372065,0.006269931793212891
Principal+Interest,3700000,10,20,2960000.0,0.625,-72268375.59037699,3203969.008552663,-76030806.69322668,-73819281.5983327,-71759187.40936266,-70109174.58322929,-68844832.7587103,1185890.00278125,29517.0,0.737925,0.0,0.0,0.0,nan,,1.0,55492325.44034816,0.005953788757324219
Interest Only,3700000,10,25,2960000.0,0.53125,-58518094.80046477,1710175.1484513048,-59667881.71348286,-58926678.46529299,-58157038.143497095,-57582626.835622,-57205338.332240395,1134574.63225,26118.0,0.65295,0.0,0.0,0.0,nan,,1.0,45117325.03516174,0.006365299224853516
Principal+Interest,3700000,10,25,2960000.0,0.53125,-74465401.40641081,3125744.854773638,-78076825.27407649,-75969505.52935266,-73967812.83878893,-72350100.74010451,-71103061.87337185,1005769.681875,29276.0,0.7319,0.0,0.0,0.0,nan,,1.0,56774107.48878933,0.00566411018371582
Interest Only,3700000,10,30,2960000.0,0.4375,-60627649.50384042,1636446.1083175188,-61641776.419606574,-60930239.70398836,-60274369.18865752,-59789056.92609269,-59471322.44682739,966233.9631875,26026.0,0.65065,0.0,0.0,0.0,nan,,1.0,46343329.43085652,0.005517005920410156
Principal+Interest,3700000,10,30,2960000.0,0.4375,-76650259.2071182,3044781.026731936,-80092766.81647903,-78086315.65855607,-76165738.19004127,-74628127.79170464,-73384756.78108916,827229.61478125,29081.0,0.727025,0.0,0.0,0.0,nan,,1.0,58048087.329706095,0.005541801452636719
Interest Only,3700000,15,15,2960000.0,0.71875,-218496297.0832539,7323196.013857415,-223642649.74284106,-219860217.94687682,-216913007.2692755,-214633351.26220328,-213049363.95714983,2500225.7229375,46122.0,0.7687,0.0,0.0,0.0,nan,,1.0,141145277.58426368,0.008188009262084961
Principal+Interest,3700000,15,15,2960000.0,0.71875,-254855291.9186807,10016208.15841729,-264800742.78670734,-258602702.327695,-253193886.06019205,-248595700.62578678,-245287794.36014077,2110364.14259375,48005.0,0.8000833333333334,0.0,0.0,0.0,nan,,1.0,163898871.00689527,0.009700775146484375
Interest Only,3700000,15,20,2960000.0,0.625,-224682997.4529059,7179203.164156015,-229734110.63381487,-225727067.20008713,-223174227.2671483,-221085158.0827117,-219681823.94800857,2230458.03034375,46066.0,0.7677666666666667,0.0,0.0,0.0,nan,,1.0,144712707.39576608,0.010120868682861328
Principal+Interest,3700000,15,20,2960000.0,0.625,-261198930.26897404,9858002.70847119,-270580572.6182908,-264689761.22013116,-259569252.70541534,-255181541.5797731,-251998771.40779525,1834093.53928125,47879.0,0.7979833333333334,0.0,0.0,0.0,nan,,1.0,167561464.03496036,0.011632919311523438
Interest Only,3700000,15,25,2960000.0,0.53125,-230857625.09716997,7074216.307179081,-235388324.15649128,-231561030.91916353,-229394431.57583532,-227537347.97426343,-226314829.41839173,1961319.8395625,46007.0,0.7667833333333334,0.0,0.0,0.0,nan,,1.0,148272898.37682927,0.008060932159423828
Principal+Interest,3700000,15,25,2960000.0,0.53125,-267513542.10227636,9679089.930962112,-276442344.46478754,-270777468.4301345,-265916767.15284854,-261728497.40991178,-258735206.3994513,1558450.8340625,47749.0,0.7958166666666666,0.0,0.0,0.0,nan,,1.0,171206092.47590095,0.008567094802856445
Interest Only,3700000,15,30,2960000.0,0.4375,-237019647.6611585,7004318.771011559,-240978683.76151696,-237363282.00663337,-235534622.28753674,-233983443.36862612,-232941824.65137988,1692754.26078125,45938.0,0.7656333333333334,0.0,0.0,0.0,nan,,1.0,151825477.7791238,0.008886098861694336
Principal+Interest,3700000,15,30,2960000.0,0.4375,-273792087.0041632,9500904.298755959,-282232149.99941397,-276796518.921069,-272227053.0025671,-268282489.6092599,-265363484.53490004,1284282.87484375,47640.0,0.794,0.0,0.0,0.0,nan,,1.0,174828838.36223674,0.008832931518554688
Interest Only,3700000,20,20,2960000.0,0.625,-771407395.0214256,28067241.24870408,-789705855.9351661,-772587430.0713216,-765011557.7168496,-758687914.2668623,-754387336.9602097,3261039.43584375,66004.0,0.82505,0.0,0.0,0.0,nan,,1.0,421675593.26072276,0.011663675308227539
Principal+Interest,3700000,20,20,2960000.0,0.625,-859965942.182952,33959406.76953975,-886384776.0688739,-867573177.6557934,-853129024.579551,-841478125.7857656,-833361107.2593484,2501652.01975,67263.0,0.8407875,0.0,0.0,0.0,nan,,1.0,469353486.1871471,0.01028299331665039
Interest Only,3700000,20,25,2960000.0,0.53125,-789493548.641175,28084789.88552021,-806963328.4448256,-789474525.1409948,-783019914.6135195,-777475732.0488055,-773757611.5612284,2890976.1855,65949.0,0.8243625,0.0,0.0,0.0,nan,,1.0,431145333.5957212,0.010517120361328125
Principal+Interest,3700000,20,25,2960000.0,0.53125,-878354575.8799086,33760050.5835555,-903996756.7249886,-885436823.7744051,-871482152.5230062,-860642380.3621548,-852865915.9578259,2126968.37128125,67160.0,0.8395,0.0,0.0,0.0,nan,,1.0,478984974.3330306,0.01099705696105957
Interest Only,3700000,20,30,2960000.0,0.4375,-807525324.2041874,28140406.23003549,-822951009.8935859,-806429674.1254469,-800996387.3741546,-796275677.2203209,-793159611.512428,2521644.6529375,65902.0,0.823775,0.0,0.0,0.0,nan,,1.0,440585942.1666795,0.010768890380859375
Principal+Interest,3700000,20,30,2960000.0,0.4375,-896646990.4431651,33594478.1912794,-921097700.6970183,-902635868.0564346,-889944312.0240368,-879448738.387402,-872247059.6020268,1753566.26290625,67096.0,0.8387,0.0,0.0,0.0,nan,,1.0,488564908.17662036,0.011599063873291016
Interest Only,3700000,25,25,2960000.0,0.53125,-2504668481.830045,99692669.63269345,-2561852257.4652247,-2499885193.2380753,-2480724505.501933,-2463724438.4536004,-2452614400.8428345,3922863.6933125,85932.0,0.85932,0.0,0.0,0.0,nan,,1.0,1170133567.141138,0.013076066970825195
Principal+Interest,3700000,25,25,2960000.0,0.53125,-2728902382.833937,113811409.93800277,-2809652665.809938,-2742767772.5118628,-2705485442.3429565,-2673995476.8833246,-2652293572.6191683,2701189.32321875,86856.0,0.86856,0.0,0.0,0.0,nan,,1.0,1274092554.811398,0.015350103378295898
Interest Only,3700000,25,30,2960000.0,0.4375,-2557504630.992226,100281876.77671346,-2610298157.1197143,-2549454205.1523204,-2533384604.016202,-2518617702.7235026,-2509354694.622733,3452349.1556875,85906.0,0.85906,0.0,0.0,0.0,nan,,1.0,1194414880.443717,0.016135215759277344
Principal+Interest,3700000,25,30,2960000.0,0.4375,-2782311398.6914816,113917780.44315504,-2855781982.5738482,-2793611432.716247,-2758902708.4618864,-2729457070.7168875,-2709120920.6756363,2227579.27078125,86786.0,0.86786,0.0,0.0,0.0,nan,,1.0,1298639471.6462486,0.016448974609375
Interest Only,3700000,30,30,2960000.0,0.4375,-7738290012.038312,309378716.5120361,-7916634590.920982,-7706872014.372386,-7657881800.193918,-7613705300.288589,-7586323612.89151,4484468.4430625,105895.0,0.8824583333333333,0.0,0.0,0.0,nan,,1.0,3098912275.534715,0.01605081558227539
Principal+Interest,3700000,30,30,2960000.0,0.4375,-8322795476.724189,344889636.4622587,-8557233284.218331,-8342521339.783362,-8244821466.159988,-8162803756.180845,-8106303670.740412,2703001.6098125,106659.0,0.888825,0.0,0.0,0.0,nan,,1.0,3332098529.189288,0.016073942184448242
Interest Only,3800000,10,10,3040000.0,0.8125,-53549665.11303254,2004569.5943678427,-55339869.15314916,-54271033.211116046,-53123709.35190719,-52232276.61416149,-51769220.933681905,1690425.494625,26440.0,0.661,0.0,0.0,0.0,nan,,1.0,42527034.87600408,0.005759000778198242
Principal+Interest,3800000,10,10,3040000.0,0.8125,-69657154.6426161,3423203.1204798548,-73802968.44062679,-71334229.15782869,-69072277.67046398,-67355941.8584908,-65920973.783791676,1592799.24575,29977.0,0.749425,0.0,0.0,0.0,nan,,1.0,54324833.26671405,0.0056989192962646484
Interest Only,3800000,10,15,3040000.0,0.71875,-55740956.26518798,1916011.7506907007,-57307389.61294418,-56376771.287500106,-55329335.6842982,-54526798.91524984,-54096150.89361166,1514164.494375,26300.0,0.6575,0.0,0.0,0.0,nan,,1.0,43801908.15781551,0.0052089691162109375
Principal+Interest,3800000,10,15,3040000.0,0.71875,-71949724.90539567,3354844.1254100464,-75974526.73780125,-73582585.28222868,-71381014.34409568,-69685741.45844866,-68313155.05462937,1404851.210125,29755.0,0.743875,0.0,0.0,0.0,nan,,1.0,55665727.67704248,0.006135702133178711
Interest Only,3800000,10,20,3040000.0,0.625,-57924896.241083615,1839620.7178567117,-59286202.62513429,-58457685.57608666,-57540372.61718176,-56863094.95934319,-56422594.07458173,1339186.29575,26205.0,0.655125,0.0,0.0,0.0,nan,,1.0,45072309.60503071,0.006165742874145508
Principal+Interest,3800000,10,20,3040000.0,0.625,-74221574.9306574,3290562.7655405677,-78085693.36061119,-75814397.31720667,-73698624.90691295,-72004017.1395328,-70705503.91435117,1217941.0839375,29517.0,0.737925,0.0,0.0,0.0,nan,,1.0,56992118.01981703,0.006250858306884766
Interest Only,3800000,10,25,3040000.0,0.53125,-60099664.930207185,1756396.098409447,-61280527.16519861,-60519291.39678744,-59728849.985213235,-59138914.04739559,-58751428.55743613,1165238.8115,26118.0,0.65295,0.0,0.0,0.0,nan,,1.0,46336712.1982743,0.0072879791259765625
Principal+Interest,3800000,10,25,3040000.0,0.53125,-76477979.82280037,3210224.445443195,-80187009.74094337,-78022735.40852441,-75966942.91551295,-74305508.86821547,-73024766.24832785,1032952.6462499999,29276.0,0.7319,0.0,0.0,0.0,nan,,1.0,58308542.826324165,0.0062677860260009766
Interest Only,3800000,10,30,3040000.0,0.4375,-62266234.62556591,1680674.3815152885,-63307770.37689324,-62577002.939231254,-61903406.19375639,-61404977.38355467,-61078655.48593086,992348.394625,26026.0,0.65065,0.0,0.0,0.0,nan,,1.0,47595851.84790676,0.0057888031005859375
Principal+Interest,3800000,10,30,3040000.0,0.4375,-78721887.83433753,3127072.405832796,-82257436.18989743,-80196756.62230092,-78224271.65463701,-76645104.2185075,-75368128.5859835,849587.1719375,29081.0,0.727025,0.0,0.0,0.0,nan,,1.0,59616954.55483324,0.005454063415527344
Interest Only,3800000,15,15,3040000.0,0.71875,-224401602.4098275,7521120.230448154,-229687045.6818369,-225802385.99949515,-222775520.97925594,-220434252.64766833,-218807454.87491065,2567799.391125,46122.0,0.7687,0.0,0.0,0.0,nan,,1.0,144960014.81627026,0.008134841918945312
Principal+Interest,3800000,15,15,3040000.0,0.71875,-261743272.78134722,10286916.48702316,-271957519.6187805,-265591964.55276793,-260036964.0618189,-255314503.34540275,-251917194.20771208,2167401.0113125,48005.0,0.8000833333333334,0.0,0.0,0.0,nan,,1.0,168328570.22329757,0.008716821670532227
Interest Only,3800000,15,20,3040000.0,0.625,-230755510.89757898,7373235.682106176,-235943140.65094504,-231827798.74603537,-229205963.13923347,-227060432.62548783,-225619170.54119784,2290740.6798125,46066.0,0.7677666666666667,0.0,0.0,0.0,nan,,1.0,148623861.64970574,0.010965108871459961
Principal+Interest,3800000,15,20,3040000.0,0.625,-268258360.8167838,10124435.21410555,-277893561.0674339,-271843538.55040497,-266584637.91366982,-262078340.000848,-258809549.01341137,1883663.6349375,47879.0,0.7979833333333334,0.0,0.0,0.0,nan,,1.0,172090152.25212127,0.008939981460571289
Interest Only,3800000,15,25,3040000.0,0.53125,-237097020.3700666,7265411.342508245,-241750170.7553153,-237819437.160222,-235594281.077885,-233687006.0276219,-232431446.42969957,2014328.483875,46007.0,0.7667833333333334,0.0,0.0,0.0,nan,,1.0,152280274.00863564,0.009727954864501953
Principal+Interest,3800000,15,25,3040000.0,0.53125,-274743637.83477014,9940686.956123265,-283913759.18005216,-278095778.3877058,-273103706.8056283,-268802240.58315253,-265728049.81565255,1600571.1268749998,47749.0,0.7958166666666666,0.0,0.0,0.0,nan,,1.0,175833284.16443864,0.008610010147094727
Interest Only,3800000,15,30,3040000.0,0.4375,-243425584.08443338,7193624.683741617,-247491621.16047704,-243778505.8446506,-241900422.88990262,-240307320.21642694,-239237549.6419577,1738504.3759375,45938.0,0.7656333333333334,0.0,0.0,0.0,nan,,1.0,155928869.0704517,0.011022090911865234
Principal+Interest,3800000,15,30,3040000.0,0.4375,-281191873.1394109,9757685.496019647,-289860045.9453441,-284277505.91893566,-279584540.92155564,-275533367.7068076,-272535470.60341084,1318993.2228125,47640.0,0.794,0.0,0.0,0.0,nan,,1.0,179553942.1017566,0.008482217788696289
Interest Only,3800000,20,20,3040000.0,0.625,-792256243.5355172,28825815.336506903,-811049257.4469275,-793468171.4246002,-785687545.7632508,-779192993.0308318,-774776183.9050803,3349175.6368125,66004.0,0.82505,0.0,0.0,0.0,nan,,1.0,433072230.91641736,0.011495113372802734
Principal+Interest,3800000,20,20,3040000.0,0.625,-883208264.944653,34877228.57412195,-910341121.3680327,-891021101.37622,-876186565.7844028,-864220777.8340294,-855884380.4285209,2569264.2365,67263.0,0.8407875,0.0,0.0,0.0,nan,,1.0,482038715.54355615,0.011439800262451172
Interest Only,3800000,20,25,3040000.0,0.53125,-810831212.1179655,28843838.260804534,-828773148.1325234,-810811674.4691297,-804182615.0084794,-798488589.6717465,-794669979.4412614,2969110.677,65949.0,0.8243625,0.0,0.0,0.0,nan,,1.0,442797910.1793904,0.013359785079956055
Principal+Interest,3800000,20,25,3040000.0,0.53125,-902093888.7415268,34672484.38311103,-928429101.5013398,-909367548.7412812,-895035724.2128171,-883902985.2368073,-875916346.1188486,2184454.0029374994,67160.0,0.8395,0.0,0.0,0.0,nan,,1.0,491930514.17986876,0.017778873443603516
Interest Only,3800000,20,30,3040000.0,0.4375,-829350332.9664619,28900957.74976617,-845192929.0798991,-828225070.7234317,-822644938.384267,-817796641.469519,-814596357.769521,2589797.211125,65902.0,0.823775,0.0,0.0,0.0,nan,,1.0,452493670.333346,0.023055315017700195
Principal+Interest,3800000,20,30,3040000.0,0.4375,-920880692.8875736,34502437.06131401,-945992233.1482888,-927031432.0579598,-913996860.99766,-903217623.2086827,-895821304.4561372,1800959.9456875,67096.0,0.8387,0.0,0.0,0.0,nan,,1.0,501769365.15436625,0.013139963150024414
Interest Only,3800000,25,25,3040000.0,0.53125,-2572362224.5822086,102387066.1092527,-2631091507.666988,-2567449657.920185,-2547771113.7587414,-2530311585.4388323,-2518901276.5412893,4028887.036375,85932.0,0.85932,0.0,0.0,0.0,nan,,1.0,1201758798.685493,0.01695108413696289
Principal+Interest,3800000,25,25,3040000.0,0.53125,-2802656501.288912,116887393.99038133,-2885589224.345342,-2816896631.228398,-2778606670.514388,-2746265624.9072,-2723977182.6899586,2774194.4400624996,86856.0,0.86856,0.0,0.0,0.0,nan,,1.0,1308527488.7252204,0.016325712203979492
Interest Only,3800000,25,30,3040000.0,0.4375,-2626626377.775798,102992197.77067855,-2680846755.9607873,-2618358372.8591394,-2601854458.178802,-2586688451.4457607,-2577175091.7746983,3545655.889625,85906.0,0.85906,0.0,0.0,0.0,nan,,1.0,1226696363.698952,0.013234138488769531
Principal+Interest,3800000,25,30,3040000.0,0.4375,-2857509004.061517,116996639.37405103,-2932965279.4001694,-2869114444.4112835,-2833467646.5284233,-2803226180.7362633,-2782340405.0182195,2287784.1159375,86786.0,0.86786,0.0,0.0,0.0,nan,,1.0,1333737835.7447934,0.013596057891845703
Interest Only,3800000,30,30,3040000.0,0.4375,-7947432985.336641,317740303.44479394,-8130597687.972899,-7915165852.598665,-7864851578.57754,-7819481119.215306,-7791359386.2129,4605670.292875,105895.0,0.8824583333333333,0.0,0.0,0.0,nan,,1.0,3182666661.3599763,0.01657891273498535
Principal+Interest,3800000,30,30,3040000.0,0.4375,-8547735895.014032,354210977.98826617,-8788509859.46746,-8567994889.507233,-8467654478.758905,-8383420073.915467,-8325392959.138805,2776055.707375,106659.0,0.888825,0.0,0.0,0.0,nan,,1.0,3422155246.1944046,0.016643047332763672
Interest Only,3900000,10,10,3120000.0,0.8125,-54958866.82653343,2057321.4257985777,-56796181.49928465,-55699218.295619085,-54521701.70327316,-53606810.20927101,-53131568.85298931,1734910.3760625,26440.0,0.661,0.0,0.0,0.0,nan,,1.0,43646167.372741036,0.006139278411865234
Principal+Interest,3900000,10,10,3120000.0,0.8125,-71490237.65952703,3513287.4131240607,-75745151.82064329,-73211445.71461366,-70889969.18810776,-69128466.64424056,-67655736.2517862,1634715.015375,29977.0,0.749425,0.0,0.0,0.0,nan,,1.0,55754434.142153844,0.0069141387939453125
Interest Only,3900000,10,15,3120000.0,0.71875,-57207823.53532458,1966433.112550983,-58815478.81328483,-57860370.531908005,-56785370.833884984,-55961714.67617749,-55519733.811864614,1554010.9284375,26300.0,0.6575,0.0,0.0,0.0,nan,,1.0,44954589.951442294,0.005950927734375
Principal+Interest,3900000,10,15,3120000.0,0.71875,-73843138.71869557,3443129.4971313593,-77973856.38879597,-75518969.1054452,-73259462.08999294,-71519576.75998685,-70110869.66133015,1441820.9788125,29755.0,0.743875,0.0,0.0,0.0,nan,,1.0,57130615.24749096,0.006895303726196289
Interest Only,3900000,10,20,3120000.0,0.625,-59449235.615849055,1888031.7893792563,-60846365.85211149,-59996045.72282579,-59054592.94921285,-58359492.19511539,-57907399.181807525,1374428.040375,26205.0,0.655125,0.0,0.0,0.0,nan,,1.0,46258423.01568944,0.005772113800048828
Principal+Interest,3900000,10,20,3120000.0,0.625,-76174774.27093777,3377156.5225284747,-80140580.02799568,-77809513.03608046,-75638062.40446335,-73898859.69583629,-72566175.06999198,1249992.16509375,29517.0,0.737925,0.0,0.0,0.0,nan,,1.0,58491910.59928584,0.006616115570068359
Interest Only,3900000,10,25,3120000.0,0.53125,-61681235.05994929,1802617.0483675909,-62893172.61691436,-62111904.32828179,-61300661.82692935,-60695201.259169124,-60297518.782631785,1195902.99075,26118.0,0.65295,0.0,0.0,0.0,nan,,1.0,47556099.361386634,0.005961894989013672
Principal+Interest,3900000,10,25,3120000.0,0.53125,-78490558.2391897,3294704.0361127495,-82297194.20781031,-80075965.28769603,-77966072.99223699,-76260916.99632642,-74946470.6232838,1060135.610625,29276.0,0.7319,0.0,0.0,0.0,nan,,1.0,59842978.1638589,0.005685091018676758
Interest Only,3900000,10,30,3120000.0,0.4375,-63904819.74729131,1724902.654713059,-64973764.33417984,-64223766.17447418,-63532443.19885522,-63020897.84101661,-62685988.525034286,1018462.8260625,26026.0,0.65065,0.0,0.0,0.0,nan,,1.0,48848374.26495692,0.005430936813354492
Principal+Interest,3900000,10,30,3120000.0,0.4375,-80793516.461557,3209363.7849336597,-84422105.56331576,-82307197.58604567,-80282805.11923276,-78662080.64531033,-77351500.39087778,871944.72909375,29081.0,0.727025,0.0,0.0,0.0,nan,,1.0,61185821.77996052,0.00540614128112793
Interest Only,3900000,15,15,3120000.0,0.71875,-230306907.73640233,7719044.447038892,-235731441.62083256,-231744554.05211335,-228638034.6892363,-226235154.03313324,-224565545.7926715,2635373.0593125,46122.0,0.7687,0.0,0.0,0.0,nan,,1.0,148774752.04827765,0.008578062057495117
Principal+Interest,3900000,15,15,3120000.0,0.71875,-268631253.64401436,10557624.815629035,-279114296.450854,-272581226.7778407,-266880042.0634457,-262033306.06501842,-258546594.05528346,2224437.88003125,48005.0,0.8000833333333334,0.0,0.0,0.0,nan,,1.0,172758269.4397002,0.008008003234863281
Interest Only,3900000,15,20,3120000.0,0.625,-236828024.34225208,7567268.200056341,-242152170.66807514,-237928530.29198366,-235237699.01131856,-233035707.16826367,-231556517.13438725,2351023.32928125,46066.0,0.7677666666666667,0.0,0.0,0.0,nan,,1.0,152535015.9036453,0.008849859237670898
Principal+Interest,3900000,15,20,3120000.0,0.625,-275317791.3645938,10390867.719739912,-285206549.5165767,-278997315.8806789,-273600023.12192416,-268975138.42192304,-265620326.6190271,1933233.73059375,47879.0,0.7979833333333334,0.0,0.0,0.0,nan,,1.0,176618840.4692823,0.008742094039916992
Interest Only,3900000,15,25,3120000.0,0.53125,-243336415.64296308,7456606.377837414,-248112017.35413924,-244077843.40128034,-241794130.57993457,-239836664.08098033,-238548063.44100744,2067337.1281875,46007.0,0.7667833333333334,0.0,0.0,0.0,nan,,1.0,156287649.64044178,0.008471012115478516
Principal+Interest,3900000,15,25,3120000.0,0.53125,-281973733.56726384,10202283.981284406,-291385173.895317,-285414088.34527713,-280290646.45840794,-275875983.7563931,-272720893.2318539,1642691.4196874998,47749.0,0.7958166666666666,0.0,0.0,0.0,nan,,1.0,180460475.85297635,0.008378028869628906
Interest Only,3900000,15,30,3120000.0,0.4375,-249831520.50770777,7382930.59647165,-254004558.5594368,-250193729.68266767,-248266223.49226844,-246631197.06422755,-245533274.6325356,1784254.49109375,45938.0,0.7656333333333334,0.0,0.0,0.0,nan,,1.0,160032260.36177924,0.008790969848632812
Principal+Interest,3900000,15,30,3120000.0,0.4375,-288591659.2746586,10014466.693283308,-297487941.8912743,-291758492.9168025,-286942028.84054375,-282784245.8043554,-279707456.67192185,1353703.57078125,47640.0,0.794,0.0,0.0,0.0,nan,,1.0,184279045.84127656,0.009124040603637695
Interest Only,3900000,20,20,3120000.0,0.625,-813105092.0496098,29584389.424309682,-832392658.9586886,-814348912.7778795,-806363533.8096521,-799698071.7948009,-795165030.849951,3437311.83778125,66004.0,0.82505,0.0,0.0,0.0,nan,,1.0,444468868.5721125,0.012412786483764648
Principal+Interest,3900000,20,20,3120000.0,0.625,-906450587.7063544,35795050.37870406,-934297466.6671917,-914469025.0966462,-899244106.9892561,-886963429.8822937,-878407653.5976918,2636876.45325,67263.0,0.8407875,0.0,0.0,0.0,nan,,1.0,494723944.8999656,0.011253833770751953
Interest Only,3900000,20,25,3120000.0,0.53125,-832168875.5947533,29602886.636088878,-850582967.8202217,-832148823.797265,-825345315.4034395,-819501447.2946868,-815582347.3212945,3047245.1685,65949.0,0.8243625,0.0,0.0,0.0,nan,,1.0,454450486.763058,0.010709047317504883
Principal+Interest,3900000,20,25,3120000.0,0.53125,-925833201.603146,35584918.18266662,-952861446.2776906,-933298273.7081566,-918589295.9026284,-907163590.1114593,-898966776.2798704,2241939.6345937494,67160.0,0.8395,0.0,0.0,0.0,nan,,1.0,504876054.0267075,0.011478900909423828
Interest Only,3900000,20,30,3120000.0,0.4375,-851175341.7287359,29661509.269496866,-867434848.2662122,-850020467.3214171,-844293489.3943794,-839317605.7187173,-836033104.0266137,2657949.7693125,65902.0,0.823775,0.0,0.0,0.0,nan,,1.0,464401398.50001234,0.011327981948852539
Principal+Interest,3900000,20,30,3120000.0,0.4375,-945114395.3319819,35410395.931348585,-970886765.5995587,-951426996.059485,-938049409.9712825,-926986508.0299647,-919395549.3102462,1848353.62846875,67096.0,0.8387,0.0,0.0,0.0,nan,,1.0,514973822.1321118,0.011184930801391602
Interest Only,3900000,25,25,3120000.0,0.53125,-2640055967.334367,105081462.58581202,-2700330757.8687496,-2635014122.6022954,-2614817722.0155506,-2596898732.424065,-2585188152.239743,4134910.3794375,85932.0,0.85932,0.0,0.0,0.0,nan,,1.0,1233384030.229846,0.015074729919433594
Principal+Interest,3900000,25,25,3120000.0,0.53125,-2876410619.7438817,119963378.04275976,-2961525782.880747,-2891025489.9449334,-2851727898.6858196,-2818535772.931074,-2795660792.7607465,2847199.5569062494,86856.0,0.86856,0.0,0.0,0.0,nan,,1.0,1342962422.6390417,0.016588211059570312
Interest Only,3900000,25,30,3120000.0,0.4375,-2695748124.5593696,105702518.76464385,-2751395354.801861,-2687262540.565959,-2670324312.341401,-2654759200.1680164,-2644995488.926664,3638962.6235625,85906.0,0.85906,0.0,0.0,0.0,nan,,1.0,1258977846.9541864,0.016376972198486328
Principal+Interest,3900000,25,30,3120000.0,0.4375,-2932706609.4315596,120075498.30494738,-3010148576.226487,-2944617456.106314,-2908032584.594961,-2876995290.75564,-2855559889.360806,2347988.96109375,86786.0,0.86786,0.0,0.0,0.0,nan,,1.0,1368836199.843342,0.014986991882324219
