loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Principal+Interest,1200000,10,25,960000.0,0.53125,-1813439.535009353,686929.6793541119,-2716711.208477885,-2169518.868262628,-1696036.5911887344,-1323017.477013948,-1059519.718996753,499200.0,4000000.0,1.0,0.0,0.0,0.0,nan,,1.0,1906874.1313634315,0.5554940700531006
Interest Only,1200000,10,30,960000.0,0.4375,419916.29126007034,183592.91679806967,223538.55207870094,289980.6221697725,385443.9349537828,510678.54050432396,659641.5542947953,499200.0,4000000.0,1.0,0.0,60.7865446714146,60.7865446714146,-5.457799579833278e-06,,0.9819,339250.03007333144,0.5662429332733154
Principal+Interest,1200000,10,30,960000.0,0.4375,-2057823.1473234221,779093.0014365172,-3082883.2501154444,-2461281.246200063,-1925058.8724218747,-1502127.4388705455,-1202637.605084409,499200.0,4000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2011170.1680967477,0.5682122707366943
Interest Only,1200000,15,15,960000.0,0.71875,1401859.8768180183,739092.6646901488,653446.0301871592,884965.9379408078,1241614.4682436674,1731806.1616818393,2346395.8926820774,748800.0,6000000.0,1.0,0.0,87290.67861426063,87290.67861426063,0.05262246501787837,,0.61667,165094.21362905938,0.8361330032348633
Principal+Interest,1200000,15,15,960000.0,0.71875,-2587980.8414816605,1223619.9925302798,-4172906.987296854,-3169317.437972016,-2339257.3548099147,-1728158.2306924462,-1313589.925952392,748800.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2235928.4614806715,0.892509937286377
Interest Only,1200000,15,20,960000.0,0.625,998559.9089908816,544973.9407941536,450994.4270880028,618312.6974002145,877984.3823027586,1237988.5336332838,1695612.8697259934,748800.0,6000000.0,1.0,0.0,24458.101408272672,24458.101408272672,0.03621244035169369,,0.79896,250191.77229731905,0.909714937210083
Principal+Interest,1200000,15,20,960000.0,0.625,-2991280.809308789,1407680.0401267007,-4814614.467798563,-3659707.955660868,-2706855.408729797,-2002107.7381053127,-1522500.688838109,748800.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2409892.8123162785,0.8290112018585205
Interest Only,1200000,15,25,960000.0,0.53125,595259.9411637359,355365.52578637673,242220.56434019195,349420.3566425545,515270.73251196323,749077.3382199712,1046479.4514964537,748800.0,6000000.0,1.0,0.0,2566.887272210443,2566.887272210443,0.010648994644704812,,0.94841,378337.02164075314,0.833406925201416
Principal+Interest,1200000,15,25,960000.0,0.53125,-3394580.777136014,1595126.871521241,-5460350.001801755,-4151168.4316879874,-3074346.5995920245,-2273284.418373593,-1730181.2762752394,748800.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2583857.163151928,0.8295128345489502
Interest Only,1200000,15,30,960000.0,0.4375,191959.97333660285,184721.81602872495,11247.79287479983,70976.86018737005,154418.2563041782,270546.6221560367,419636.62289166,748800.0,6000000.0,1.0,0.0,38.97976984439063,38.97976984439063,-0.050846096812002806,,0.99806,542674.8956750897,0.8280229568481445
Principal+Interest,1200000,15,30,960000.0,0.4375,-3797880.74496315,1784893.7808043426,-6105674.318374736,-4642407.623249429,-3437458.712497959,-2542324.8006393155,-1935610.6491590594,748800.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2757821.5139875663,0.8339729309082031
Interest Only,1200000,20,20,960000.0,0.625,897703.9204320575,698317.612972366,251476.36499273436,429400.45294761145,723382.1395443407,1163947.0353123622,1748226.9195120845,998400.0,8000000.0,1.0,0.0,26954.047797875162,26954.047797875162,0.02186022112581143,,0.87413,360316.65171678056,1.1070289611816406
Principal+Interest,1200000,20,20,960000.0,0.625,-5524065.933200393,3053855.9426838653,-9393852.795985099,-6840994.499424435,-4838034.92303609,-3406116.766050829,-2486949.0687202057,998400.0,8000000.0,1.0,0.0,0.0,0.0,nan,,1.0,3250600.4766760976,1.1267757415771484
Interest Only,1200000,20,25,960000.0,0.53125,232652.2096522369,400080.1614747312,-145453.35865881687,-1826.7762927426927,161512.8959917936,388539.5991639837,699178.4043097856,998400.0,8000000.0,1.0,0.0,1285.7296334747487,1285.7296334747487,-0.03821826726954669,,0.98742,585050.9787352576,1.1041452884674072
Principal+Interest,1200000,20,25,960000.0,0.53125,-6189117.643980304,3418994.9623215995,-10524433.368765432,-7669098.127483217,-5422235.035608227,-3819050.9824916795,-2787321.6823601522,998400.0,8000000.0,1.0,0.0,0.0,0.0,nan,,1.0,3513046.570866766,1.1338448524475098
Interest Only,1200000,20,30,960000.0,0.4375,-432399.5011275855,357582.82609162433,-870763.6398192946,-587718.2112124186,-363971.7444668133,-204157.7418571347,-88566.38985417811,998400.0,8000000.0,1.0,0.0,11.67259834327699,11.67259834327699,nan,,0.99992,844703.628760972,1.1007449626922607
Principal+Interest,1200000,20,30,960000.0,0.4375,-6854169.35476009,3787928.4155046395,-11661027.485713596,-8491211.506323302,-6005457.3035120005,-4226251.081659818,-3088077.058200532,998400.0,8000000.0,1.0,0.0,0.0,0.0,nan,,1.0,3775492.6650573565,1.1035311222076416
Interest Only,1200000,25,25,960000.0,0.53125,-747355.7712517891,792964.7998947663,-1679277.8042752866,-1068643.5495392887,-603836.3656667334,-279828.8426315486,-24609.412093583087,1248000.0,10000000.0,1.0,0.0,424.13708241981095,424.13708241981095,nan,,0.9983,940333.8355810102,1.3811531066894531
Principal+Interest,1200000,25,25,960000.0,0.53125,-11095394.718682034,6970441.244268332,-19723520.021754377,-13904347.446895525,-9387809.803860039,-6334745.692860953,-4463210.520239623,1248000.0,10000000.0,1.0,0.0,0.0,0.0,nan,,1.0,4821524.324979932,1.3893520832061768
Interest Only,1200000,25,30,960000.0,0.4375,-1845060.6083873713,1232802.4087526805,-3367612.5134751983,-2327923.7623118944,-1537771.5727827551,-1011446.8019824763,-688006.003336274,1248000.0,10000000.0,1.0,0.0,2.3698106711767286,2.3698106711767286,nan,,0.99998,1317812.7652251401,1.4029250144958496
Principal+Interest,1200000,25,30,960000.0,0.4375,-12193099.55581756,7665833.625666535,-21679956.124886006,-15280479.496885132,-10315088.610249858,-6964735.307231561,-4902029.551973167,1248000.0,10000000.0,1.0,0.0,0.0,0.0,nan,,1.0,5199531.341102112,1.3917219638824463
Interest Only,1200000,30,30,960000.0,0.4375,-4759040.857182964,3381030.7392558753,-8830241.333237473,-5996059.151339355,-3884076.46672078,-2503146.6485608523,-1690038.6106425615,1497600.0,12000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2058533.0156235544,1.6655240058898926
