loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Principal+Interest,3800000,15,30,3040000.0,0.4375,-11402560.231852902,3750842.664797556,-16229050.370118415,-13420669.51439763,-11090375.487137001,-9059101.324822173,-7078526.971847164,1471924.310925,5999767.0,0.9999611666666667,0.0,0.0,0.0,nan,,1.0,8985567.257691838,0.8621916770935059
Interest Only,3800000,20,20,3040000.0,0.625,4843111.718235549,3207372.2258896423,2503902.996914105,2933425.442919697,3628539.050457944,5620782.735768127,8721118.370544218,585024.48628875,208776.0,0.026097,0.0,928176.9487149194,928176.9487149194,0.05712406582780738,,0.24249,133941.05805936662,1.097174882888794
Principal+Interest,3800000,20,20,3040000.0,0.625,-5205467.535762452,6179342.582832728,-13897712.252754526,-8713315.984179758,-4173714.3911379753,-224515.04017179177,1701231.4289953501,2692077.05131625,7427107.0,0.928388375,0.0,5577.275807796369,5577.275807796369,nan,,0.98221,5333725.758432452,1.1120660305023193
Interest Only,3800000,20,25,3040000.0,0.53125,3755690.777082147,2488652.893505017,2011090.49279623,2338943.668516084,2799256.4671480954,4247848.942419065,6702025.354838945,565787.596414375,238349.0,0.029793625,0.0,539754.584272233,539754.584272233,0.05012690032417533,,0.30249,149680.0197982495,1.127997875213623
Principal+Interest,3800000,20,25,3040000.0,0.53125,-11357036.386387961,7714766.642662739,-22033660.59492322,-16880217.512865476,-10422381.301781353,-5627902.039170026,-1460754.8850347835,2359006.6465568747,7861856.0,0.982732,0.0,285.85271593687054,285.85271593687054,nan,,0.99778,8326451.5931809675,1.099010944366455
Interest Only,3800000,20,30,3040000.0,0.4375,2699394.8385129487,1768351.6970444194,1531765.6998208466,1758325.3418969088,2052935.3429810954,2898569.314565504,4689240.288189937,566063.51319125,289888.0,0.036236,0.0,240967.02070134602,240967.02070134602,0.04046495529519922,,0.4021,179734.250470093,1.1500658988952637
Principal+Interest,3800000,20,30,3040000.0,0.4375,-20835125.89653761,8221687.386650006,-30648612.185215347,-26294339.17809412,-21242803.95799297,-15389727.438154263,-9618085.144904772,1961806.465090625,7991811.0,0.998976375,0.0,0.0,0.0,nan,,0.99998,13101741.123051248,1.128706932067871
Interest Only,3800000,25,25,3040000.0,0.53125,4559901.774638337,4216289.355094109,1962159.9887738384,2292023.905879506,2836128.358887536,5177311.760077191,9235366.762818366,588660.190379375,215367.0,0.0215367,0.0,952559.7372320837,952559.7372320837,0.05033278503530414,,0.31613,156207.07122934065,1.805189847946167
Principal+Interest,3800000,25,25,3040000.0,0.53125,-18571602.7324041,16288095.40240751,-42048231.42842803,-27692843.031337198,-16296536.129778225,-5247213.372859035,362203.7634542753,2891013.5346268746,9466337.0,0.9466337,0.0,3145.2748424791776,3145.2748424791776,nan,,0.9918,10764138.086649582,1.4743101596832275
Interest Only,3800000,25,30,3040000.0,0.4375,3088144.157056029,2905971.309866241,1481180.3588376855,1693819.0239204864,1998474.6961312094,3162647.7568093613,6073474.479348665,660362.533710625,296700.0,0.02967,0.0,448873.2200001947,448873.2200001947,0.03989962621062482,,0.45168,208127.73413799092,1.4231011867523193
Principal+Interest,3800000,25,30,3040000.0,0.4375,-39596576.47032561,20227479.83091209,-66119230.88378581,-54337153.71725413,-39431321.406687036,-24017902.054910727,-13218543.107190847,2446493.11317,9939108.0,0.9939108,0.0,40.53784042387353,40.53784042387353,nan,,0.99972,20218845.83349973,1.415954351425171
Interest Only,3800000,30,30,3040000.0,0.4375,3709941.8106453815,4732726.01757312,1441736.238102816,1642889.6197151872,1952345.298225033,3496864.641169606,8156825.698807555,816414.246993125,328016.0,0.027334666666666667,0.0,774667.2931666469,774667.2931666469,0.04134770709045621,,0.50662,243331.18168457784,1.726318120956421
Principal+Interest,3800000,30,30,3040000.0,0.4375,-76532486.16174418,49100053.45214077,-145395167.9014621,-111008990.20763291,-69762356.35275117,-39350703.143855765,-13823583.933415852,2918393.635,11786933.0,0.9822444166666666,0.0,300.50580265723283,300.50580265723283,nan,,0.99884,32326428.51513142,1.6761672496795654
Interest Only,3900000,10,10,3120000.0,0.8125,4839252.482068559,1413922.92379812,3369378.646638808,3979363.470790633,4572899.9369266555,5411262.788872418,6607045.991127752,1071403.2990740626,950042.0,0.2375105,0.0,556843.4125540971,556843.4125540971,0.07847521679706815,0.01940979888724811,0.28791,193146.5314403795,0.5644810199737549
Principal+Interest,3900000,10,10,3120000.0,0.8125,-464407.73629410105,1731314.4955490483,-2735208.810245434,-1700864.1000107755,-373929.8134645962,654235.6863768639,1659034.5943561299,1853855.3287434375,3959101.0,0.98977525,0.0,1105.633279776757,1105.633279776757,nan,,0.99372,3580007.642111189,0.5719239711761475
Interest Only,3900000,10,15,3120000.0,0.71875,4214177.065074527,1220590.3277714315,2946707.3671259573,3475148.3228699183,3989011.078250467,4701809.90124069,5735183.937130664,960433.5184884375,950800.0,0.2377,0.0,370312.2303045731,370312.2303045731,0.07412753838405872,0.01833495169421985,0.30263,183133.26484593516,0.5643208026885986
Principal+Interest,3900000,10,15,3120000.0,0.71875,-1626912.0504894187,1711420.812877718,-3745624.6661771615,-2837703.2666660943,-1706904.3536882452,-391703.4470250519,572718.3244004772,1646084.85507375,3988711.0,0.99717775,0.0,45.66470971219262,45.66470971219262,nan,,0.99873,4064907.609058857,0.5680549144744873
Interest Only,3900000,10,20,3120000.0,0.625,3589383.9939244273,1027421.8143596946,2523528.034144775,2967923.4877459817,3405574.757439455,3992474.3873640927,4860880.336678621,849724.5177646875,951737.0,0.23793425,0.0,213395.30555459252,213395.30555459252,0.06907125133011549,0.017078318299697533,0.32218,174029.679605419,0.5597479343414307
Principal+Interest,3900000,10,20,3120000.0,0.625,-2994051.981713532,1715579.2093804618,-5004168.616442579,-4003120.50535703,-3020620.340635381,-1943265.3630554075,-808436.8027395469,1434002.3561296875,3998711.0,0.99967775,0.0,0.0,0.0,nan,,0.99994,4700049.858092281,0.5552229881286621
Interest Only,3900000,10,25,3120000.0,0.53125,2965197.203675089,834519.9547756036,2098650.7727132207,2463206.5157357226,2828464.492792056,3285554.3104641153,3987060.0372528657,739552.704125625,953207.0,0.23830175,0.0,97096.00722219197,97096.00722219197,0.06330859264621469,0.01563556003100556,0.35091,166426.80915327402,0.5916581153869629
Principal+Interest,3900000,10,25,3120000.0,0.53125,-4755170.812538426,1914488.6147811622,-7297784.522139005,-5847992.310622595,-4506617.2274507545,-3480950.1649718457,-2594619.1224020114,1220629.2782774998,3999840.0,0.99996,0.0,0.0,0.0,nan,,1.0,5625040.885623905,0.5866219997406006
Interest Only,3900000,10,30,3120000.0,0.4375,2342281.6338706845,642421.7387087067,1675124.1602222885,1956576.4663152448,2252704.535412162,2582815.2431777297,3116490.1397164147,630442.8997790625,955663.0,0.23891575,0.0,28813.16092962485,28813.16092962485,0.05677280004314067,0.013982495976573906,0.39483,161525.3451039598,0.5466039180755615
Principal+Interest,3900000,10,30,3120000.0,0.4375,-7057801.2799841305,2089640.03476663,-9809827.737708556,-8348695.844154118,-6881500.326008307,-5571907.859465747,-4526298.063071387,1007124.2357475,3999980.0,0.999995,0.0,0.0,0.0,nan,,1.0,6948988.765448668,0.5540049076080322
Interest Only,3900000,15,15,3120000.0,0.71875,4978591.498758181,2245966.450621347,3103941.8375518275,3608822.6207672255,4252272.761521025,5651846.121461703,7782840.061541604,776552.4255571875,381383.0,0.06356383333333333,0.0,796913.2385524653,796913.2385524653,0.06510028161483583,,0.23559,150656.43574335543,0.8339831829071045
Principal+Interest,3900000,15,15,3120000.0,0.71875,-1582495.0484447076,3035759.4953194577,-5799045.511334588,-3301259.3653903697,-1335309.0918263826,569303.8955104868,2063962.1606193783,2413392.96397875,5704449.0,0.9507415,0.0,4737.84994632464,4737.84994632464,nan,,0.98257,3959125.5425841874,0.8329930305480957
Interest Only,3900000,15,20,3120000.0,0.625,4154770.6124104075,1860876.8126984003,2617465.0734728295,3036494.177989353,3547939.2063633455,4678906.126439263,6453965.483714179,703000.0969265625,388886.0,0.06481433333333333,0.0,512457.989450552,512457.989450552,0.059908310711353385,,0.26367,150870.98784731963,0.8181428909301758
Principal+Interest,3900000,15,20,3120000.0,0.625,-3991999.122604036,3427335.3077275925,-8675065.718561586,-6450667.058214886,-3635748.972425514,-1514310.7151209186,339532.52051955473,2135914.7451403127,5906593.0,0.9844321666666667,0.0,413.1315270900239,413.1315270900239,nan,,0.99629,5112025.839403051,0.8286349773406982
Interest Only,3900000,15,25,3120000.0,0.53125,3336117.1480505583,1475422.6412351236,2131821.518275238,2466502.519376779,2856235.618759528,3709525.517927408,5134797.4179048175,633256.8158596875,401103.0,0.0668505,0.0,277034.81508842437,277034.81508842437,0.05332448427095149,,0.30691,154860.94744025968,0.836575984954834
Principal+Interest,3900000,15,25,3120000.0,0.53125,-7271629.583157737,3578346.703619292,-11629105.110757785,-9748105.584703993,-7442553.820056258,-4781862.276365202,-2460496.1289513633,1829464.7932640621,5987324.0,0.9978873333333333,0.0,3.6450706260404147,3.6450706260404147,nan,,0.99979,6805814.584473891,0.8338809013366699
Interest Only,3900000,15,30,3120000.0,0.4375,2526085.375419883,1090028.7054347256,1653371.5887820378,1902467.4536270127,2184792.98758166,2755796.910535737,3817398.8744600946,570068.2238184375,421489.0,0.07024816666666667,0.0,110369.31823643862,110369.31823643862,0.04486258357129369,,0.37603,166117.31822837022,0.8275337219238281
Principal+Interest,3900000,15,30,3120000.0,0.4375,-11702627.606375325,3849549.050713241,-16656130.64301628,-13773845.027934404,-11382227.47364061,-9297498.728106977,-7264803.997422094,1510659.1612125,5999767.0,0.9999611666666667,0.0,0.0,0.0,nan,,1.0,9222029.553946907,0.8442699909210205
Interest Only,3900000,20,20,3120000.0,0.625,4970562.026610135,3291776.758149911,2569795.1810434246,3010620.8493123213,3724026.920206839,5768698.070919923,8950621.485558541,600419.867506875,208776.0,0.026097,0.0,952602.6578916211,952602.6578916211,0.057124065827806936,,0.24249,137465.82274513945,1.133857011795044
Principal+Interest,3900000,20,20,3120000.0,0.625,-5342453.5235457625,6341956.861328337,-14263441.522563852,-8942613.773237115,-4283548.980378447,-230423.3307026362,1746000.6771268176,2762921.184245625,7427107.0,0.928388375,0.0,5724.046223791027,5724.046223791027,nan,,0.98221,5474086.962601731,1.0953748226165771
Interest Only,3900000,20,25,3120000.0,0.53125,3854524.7449000203,2554143.759123558,2064013.9268171825,2400494.8176875617,2872921.1110204197,4359634.440903781,6878394.443124193,580676.7436884375,238349.0,0.029793625,0.0,553958.6522793936,553958.6522793936,0.05012690032417444,,0.30249,153618.9676876775,1.092756986618042
Principal+Interest,3900000,20,25,3120000.0,0.53125,-11655905.764977185,7917786.81746976,-22613493.768473808,-17324433.763204042,-10696654.493933484,-5776004.72441134,-1499195.803062006,2421085.7688346873,7861856.0,0.982732,0.0,293.3751558299476,293.3751558299476,nan,,0.99778,8545568.740370018,1.166808843612671
Interest Only,3900000,20,30,3120000.0,0.4375,2770431.5447895965,1814887.2680192578,1572075.3235003427,1804597.0614205177,2106959.9572700737,2974847.4544224916,4812641.348405468,580959.921433125,289888.0,0.036236,0.0,247308.2580882241,247308.2580882241,0.040464955295199,,0.4021,184464.09916667626,1.1003379821777344
Principal+Interest,3900000,20,30,3120000.0,0.4375,-21383418.683288466,8438047.581035536,-31455154.61114204,-26986295.472254492,-21801825.114782244,-15794720.265474103,-9871192.648718059,2013432.9510140624,7991811.0,0.998976375,0.0,0.0,0.0,nan,,0.99998,13446523.784183953,1.1148171424865723
Interest Only,3900000,25,25,3120000.0,0.53125,4679899.189760313,4327244.338122886,2013795.7779520918,2352340.3244552827,2910763.3157003573,5313556.806395007,9478402.73026095,604151.2480209375,215367.0,0.0215367,0.0,977627.0987381956,977627.0987381956,0.050332785035303695,,0.31613,160317.78363011408,1.428117036819458
Principal+Interest,3900000,25,25,3120000.0,0.53125,-19060329.12009878,16716729.491944622,-43154763.83443932,-28421602.05847765,-16725392.3437198,-5385297.935302745,371735.4414399169,2967092.838169687,9466337.0,0.9466337,0.0,3228.0452330707203,3228.0452330707203,nan,,0.9918,11047404.878403323,1.5250470638275146
Interest Only,3900000,25,30,3120000.0,0.4375,3169411.108557558,2982444.23907323,1520158.789333412,1738393.208760503,2051066.1355030802,3245875.329356975,6233302.755120996,677740.4951240625,296700.0,0.02967,0.0,460685.673158091,460685.673158091,0.03989962621062548,,0.45168,213604.7797732006,1.442486047744751
Principal+Interest,3900000,25,30,3120000.0,0.4375,-40638591.64059796,20759781.931725726,-67859210.64388552,-55767078.815076664,-40468987.75949469,-24649952.108987354,-13566399.50474853,2510874.510885,9939108.0,0.9939108,0.0,41.604625698186,41.604625698186,nan,,0.99972,20750920.723855156,1.3941230773925781
Interest Only,3900000,30,30,3120000.0,0.4375,3807571.858293972,4857271.439088133,1479676.6654213138,1686123.5570761072,2003722.8060730621,3588887.3948845793,8371479.006670905,837898.8324403125,328016.0,0.027334666666666667,0.0,795053.2745657628,795053.2745657628,0.04134770709045643,,0.50662,249734.63383416965,1.657787799835205
Principal+Interest,3900000,30,30,3120000.0,0.4375,-78546498.95547493,50392160.12193344,-149221356.53044826,-113930279.42362325,-71598207.83571847,-40386247.963431045,-14187362.457979513,2995193.4675,11786933.0,0.9822444166666666,0.0,308.41385009557746,308.41385009557746,nan,,0.99884,33177124.002372067,1.6592037677764893
Interest Only,4000000,10,10,3200000.0,0.8125,4963335.879044691,1450177.3577416565,3455772.9709115988,4081398.431580138,4690153.781463238,5550013.116792225,6776457.426797694,1098875.1785375,950042.0,0.2375105,0.0,571121.4487734309,571121.4487734309,0.07847521679706837,0.019409798887247958,0.28791,198099.00660551523,0.5779130458831787
Principal+Interest,4000000,10,10,3200000.0,0.8125,-476315.62696830236,1775707.1749221073,-2805342.3694824944,-1744476.000011052,-383517.75739958126,671010.9603865311,1701573.942929371,1901390.0807625,3959101.0,0.98977525,0.0,1133.9828510530897,1133.9828510530897,nan,,0.99372,3671802.709857568,0.5749859809875488
Interest Only,4000000,10,15,3200000.0,0.71875,4322232.88725599,1251887.5156630117,3022263.9662830336,3564254.690122994,4091293.413590221,4822369.129477628,5882239.935518633,985060.0189625,950800.0,0.2377,0.0,379807.415696999,379807.415696999,0.07412753838406028,0.01833495169422019,0.30263,187828.98958557713,0.5605258941650391
Principal+Interest,4000000,10,15,3200000.0,0.71875,-1668627.7440917022,1755303.397823318,-3841666.3242842685,-2910464.888888299,-1750671.1319879415,-401747.12515389733,587403.4096415174,1688292.15905,3988711.0,0.99717775,0.0,46.8355997048136,46.8355997048136,nan,,0.99873,4169136.0092911343,0.5638811588287354
Interest Only,4000000,10,20,3200000.0,0.625,3681419.480948056,1053765.9634458516,2588233.88117413,3044024.0899958797,3492897.1871173917,4094845.525501634,4985518.294029359,871512.3259125,951737.0,0.23793425,0.0,218866.98005599034,218866.98005599034,0.06907125133011349,0.017078318299697196,0.32218,178491.97908248226,0.5860259532928467
Principal+Interest,4000000,10,20,3200000.0,0.625,-3070822.5453472543,1759568.4198773955,-5132480.632248798,-4105764.620879004,-3098072.144241415,-1993092.6800568227,-829165.9515277379,1470771.6473125,3998711.0,0.99967775,0.0,0.0,0.0,nan,,0.99994,4820563.957017767,0.5559341907501221
Interest Only,4000000,10,25,3200000.0,0.53125,3041227.90120522,855917.902333946,2152462.330987919,2526365.6571648447,2900989.223376467,3369799.2927837092,4089292.345900378,758515.593975,953207.0,0.23830175,0.0,99585.64843301744,99585.64843301744,0.06330859264621469,0.015635560031005483,0.35091,170694.16323412626,0.5562388896942139
Principal+Interest,4000000,10,25,3200000.0,0.53125,-4877098.269270114,1963578.0664422133,-7484907.20219385,-5997940.831407791,-4622171.515334104,-3570205.2974070194,-2661147.817848217,1251927.4648999998,3999840.0,0.99996,0.0,0.0,0.0,nan,,1.0,5769272.703204007,0.555840015411377
Interest Only,4000000,10,30,3200000.0,0.4375,2402340.13730326,658894.0909832868,1718076.0617664496,2006745.0936566622,2310466.190166322,2649041.2750540813,3196400.143298885,646608.1023375,955663.0,0.23891575,0.0,29551.95992782055,29551.95992782055,0.05677280004314045,0.013982495976573871,0.39483,165667.02061944536,0.5632028579711914
Principal+Interest,4000000,10,30,3200000.0,0.4375,-7238770.5435734885,2143220.5484786057,-10061361.782265184,-8562764.968363194,-7057949.052316211,-5714777.291759742,-4642356.987765529,1032947.9341,3999980.0,0.999995,0.0,0.0,0.0,nan,,1.0,7127167.964562757,0.5928900241851807
Interest Only,4000000,15,15,3200000.0,0.71875,5106247.69103405,2303555.3339705775,3183530.089796744,3701356.5341202347,4361305.396431824,5796765.252781239,7982400.063119601,796464.0262125,381383.0,0.06356383333333333,0.0,817346.9113358608,817346.9113358608,0.06510028161483605,,0.23559,154519.42127523565,0.8844261169433594
Principal+Interest,4000000,15,15,3200000.0,0.71875,-1623071.844558649,3113599.482378963,-5947738.985984201,-3385907.0414260146,-1369547.7864885922,583901.4312928056,2116884.267301923,2475274.83485,5704449.0,0.9507415,0.0,4859.3332782817,4859.3332782817,nan,,0.98257,4060641.582137646,0.8723177909851074
Interest Only,4000000,15,20,3200000.0,0.625,4261303.192215829,1908591.6027675916,2684579.5625362345,3114353.0030660033,3638912.0065265074,4798878.078399246,6619451.77816839,721025.7404375,388886.0,0.06481433333333333,0.0,525597.9378979991,525597.9378979991,0.05990831071135383,,0.26367,154739.47471519824,0.8247818946838379
Principal+Interest,4000000,15,20,3200000.0,0.625,-4094358.0744657503,3515215.7002334115,-8897503.301088803,-6616068.777656288,-3728973.305051809,-1553139.194995804,348238.4825841632,2190681.7898875,5906593.0,0.9844321666666667,0.0,423.724643169258,423.724643169258,nan,,0.99629,5243103.42502877,0.8918869495391846
Interest Only,4000000,15,25,3200000.0,0.53125,3421658.613385185,1513253.9910103953,2186483.6084874254,2529746.1737197735,2929472.429496954,3804641.5568486224,5266458.8901587855,649494.1701125,401103.0,0.0668505,0.0,284138.2718855637,284138.2718855637,0.05332448427095149,,0.30691,158831.7409643686,0.8371891975402832
Principal+Interest,4000000,15,25,3200000.0,0.53125,-7458081.62375155,3670099.183199295,-11927287.293084905,-9998057.009952817,-7633388.533391038,-4904474.129605341,-2523585.773283452,1876374.1469374998,5987324.0,0.9978873333333333,0.0,3.738533975426135,3.738533975426135,nan,,0.99979,6980322.650742433,0.8398652076721191
Interest Only,4000000,15,30,3200000.0,0.4375,2590856.795302472,1117978.1594202258,1695765.7320841423,1951248.6703866783,2240813.3205965767,2826458.369780243,3915280.896882149,584685.3577625,421489.0,0.07024816666666667,0.0,113199.3007553221,113199.3007553221,0.04486258357129436,,0.37603,170376.7366444831,0.873366117477417
Principal+Interest,4000000,15,30,3200000.0,0.4375,-12002694.980897857,3948255.4366289694,-17083210.915914133,-14127020.541471172,-11674079.460144214,-9535896.131391766,-7451081.022997027,1549394.0115,5999767.0,0.9999611666666667,0.0,0.0,0.0,nan,,1.0,9458491.850201735,0.8454828262329102
Interest Only,4000000,20,20,3200000.0,0.625,5098012.334984774,3376181.290410137,2635687.365172743,3087816.2557049445,3819514.7899557343,5916613.406071721,9180124.600572875,615815.248725,208776.0,0.026097,0.0,977028.3670683354,977028.3670683354,0.05712406582780716,,0.24249,140990.58743091053,1.1013171672821045
Principal+Interest,4000000,20,20,3200000.0,0.625,-5479439.511328898,6504571.139823931,-14629170.792373184,-9171911.562294476,-4393383.5696189385,-236331.62123347408,1790769.9252582593,2833765.317175,7427107.0,0.928388375,0.0,5870.816639785636,5870.816639785636,nan,,0.98221,5614448.16677107,1.3991270065307617
Interest Only,4000000,20,25,3200000.0,0.53125,3953358.7127179992,2619634.624742124,2116937.3608381343,2462045.966859038,2946585.7548927367,4471419.939388495,7054763.531409412,595565.8909625,238349.0,0.029793625,0.0,568162.7202865554,568162.7202865554,0.05012690032417466,,0.30249,157557.91557710274,1.2294220924377441
Principal+Interest,4000000,20,25,3200000.0,0.53125,-11954775.143566366,8120806.992276618,-23193326.94202442,-17768650.013542615,-10970927.686085632,-5924107.409652656,-1537636.7210892402,2483164.8911125,7861856.0,0.982732,0.0,300.8975957230223,300.8975957230223,nan,,0.99778,8764685.887559071,1.330880880355835
Interest Only,4000000,20,30,3200000.0,0.4375,2841468.2510661865,1861422.8389941202,1612384.947179837,1850868.7809441178,2160984.571559047,3051125.5942794783,4936042.408620993,595856.329675,289888.0,0.036236,0.0,253649.49547510338,253649.49547510338,0.04046495529519789,,0.4021,189193.94786325758,1.1312272548675537
Principal+Interest,4000000,20,30,3200000.0,0.4375,-21931711.470039327,8654407.775421036,-32261697.03706878,-27678251.76641487,-22360846.271571536,-16199713.092793955,-10124300.152531354,2065059.4369375,7991811.0,0.998976375,0.0,0.0,0.0,nan,,0.99998,13791306.445317054,1.0825600624084473
Interest Only,4000000,25,25,3200000.0,0.53125,4799896.604882389,4438199.321151653,2065431.5671303547,2412656.7430310603,2985398.2725131935,5449801.852712837,9721438.69770353,619642.3056625,215367.0,0.0215367,0.0,1002694.4602442973,1002694.4602442973,0.050332785035303695,,0.31613,164428.49603088642,1.3334839344024658
Principal+Interest,4000000,25,25,3200000.0,0.53125,-19549055.507793713,17145363.581481688,-44261296.240450524,-29150361.0856181,-17154248.557661302,-5523382.497746357,381267.1194255563,3043172.1417124993,9466337.0,0.9466337,0.0,3310.815623662293,3310.815623662293,nan,,0.9918,11330671.670157593,1.3366341590881348
Interest Only,4000000,25,30,3200000.0,0.4375,3250678.0600590277,3058917.1682801982,1559137.2198291488,1782967.3936005188,2103657.5748749613,3329102.90190459,6393131.03089333,695118.4565375,296700.0,0.02967,0.0,472498.12631598994,472498.12631598994,0.03989962621062548,,0.45168,219081.82540841165,1.37593674659729
Principal+Interest,4000000,25,30,3200000.0,0.4375,-41680606.81086939,21292084.032539014,-69599190.40398513,-57197003.91289904,-41506654.112302154,-25282002.163063947,-13914255.902306145,2575255.9086,9939108.0,0.9939108,0.0,42.67141097249817,42.67141097249817,nan,,0.99972,21282995.614210356,1.3396759033203125
Interest Only,4000000,30,30,3200000.0,0.4375,3905201.9059425825,4981816.860603232,1517617.0927397986,1729357.4944370422,2055100.3139210832,3680910.1485995622,8586132.314534249,859383.4178875,328016.0,0.027334666666666667,0.0,815439.255964893,815439.255964893,0.041347707090456876,,0.50662,256138.0859837672,1.6421589851379395
Principal+Interest,4000000,30,30,3200000.0,0.4375,-80560511.7492041,51684266.79172686,-153047545.15943396,-116851568.63961361,-73434059.31868558,-41421792.783006035,-14551140.982543102,3071993.3,11786933.0,0.9822444166666666,0.0,316.3218975339275,316.3218975339275,nan,,0.99884,34027819.48961181,1.7265701293945312
Interest Only,4100000,10,10,3280000.0,0.8125,5087419.2760208165,1486431.7916851982,3542167.2951843883,4183433.3923696405,4807407.625999819,5688763.44471203,6945868.862467637,1126347.0580009376,950042.0,0.2375105,0.0,585399.4849927743,585399.4849927743,0.07847521679706881,0.01940979888724804,0.28791,203051.48177065392,0.5361151695251465
Principal+Interest,4100000,10,10,3280000.0,0.8125,-488223.51764251967,1820099.8542951555,-2875475.9287195606,-1788087.900011329,-393105.70133457775,687786.2343961886,1744113.2915026015,1948924.8327815626,3959101.0,0.98977525,0.0,1162.3324223294092,1162.3324223294092,nan,,0.99372,3763597.7776039694,0.5664350986480713
Interest Only,4100000,10,15,3280000.0,0.71875,4430288.709437402,1283184.7035545819,3097820.565440109,3653361.057376067,4193575.7489299746,4942928.357714566,6029295.933906592,1009686.5194365626,950800.0,0.2377,0.0,389302.6010894213,389302.6010894213,0.0741275383840605,0.01833495169422028,0.30263,192524.71432521398,0.5372560024261475
Principal+Interest,4100000,10,15,3280000.0,0.71875,-1710343.4376939908,1799185.9827689007,-3937707.9823913765,-2983226.5111105107,-1794437.9102876442,-411790.8032827439,602088.494882553,1730499.46302625,3988711.0,0.99717775,0.0,48.0064896974331,48.0064896974331,nan,,0.99873,4273364.409523447,0.5372540950775146
Interest Only,4100000,10,20,3280000.0,0.625,3773454.9679717324,1080110.1125319945,2652939.7282034825,3120124.6922457754,3580219.616795325,4197216.663639175,5110156.251380095,893300.1340603125,951737.0,0.23793425,0.0,224338.65455738993,224338.65455738993,0.06907125133011283,0.017078318299696946,0.32218,182954.27855954482,0.5387279987335205
Principal+Interest,4100000,10,20,3280000.0,0.625,-3147593.1089809095,1803557.630374327,-5260792.6480550235,-4208408.736400977,-3175523.947847452,-2042919.9970582481,-849895.1003159316,1507540.9384953126,3998711.0,0.99967775,0.0,0.0,0.0,nan,,0.99994,4941078.055943222,0.5333089828491211
Interest Only,4100000,10,25,3280000.0,0.53125,3117258.598735344,877315.8498922951,2206273.8892626166,2589524.7985939663,2973513.953960879,3454044.275103301,4191524.654547887,777478.483824375,953207.0,0.23830175,0.0,102075.28964384312,102075.28964384312,0.06330859264621469,0.015635560031005316,0.35091,174961.51731497995,0.5321369171142578
Principal+Interest,4100000,10,25,3280000.0,0.53125,-4999025.72600198,2012667.5181032752,-7672029.8822487,-6147889.352192983,-4737725.80321746,-3659460.4298421983,-2727676.513294422,1283225.6515224997,3999840.0,0.99996,0.0,0.0,0.0,nan,,1.0,5913504.520784133,0.5357499122619629
Interest Only,4100000,10,30,3280000.0,0.4375,2462398.6407358665,675366.4432578689,1761027.9633106112,2056913.7209980767,2368227.844920478,2715267.306930434,3276310.1468813596,662773.3048959374,955663.0,0.23891575,0.0,30290.758926015846,30290.758926015846,0.05677280004314156,0.01398249597657413,0.39483,169808.6961349326,0.532397985458374
Principal+Interest,4100000,10,30,3280000.0,0.4375,-7419739.807162944,2196801.062190554,-10312895.826821823,-8776834.092572276,-7234397.778624119,-5857646.724053738,-4758415.912459664,1058771.6324525,3999980.0,0.999995,0.0,0.0,0.0,nan,,1.0,7305347.163676887,0.5478236675262451
Interest Only,4100000,15,15,3280000.0,0.71875,5233903.883309865,2361144.217319865,3263118.342041663,3793890.447473239,4470338.031342618,5941684.384100776,8181960.064697591,816375.6268678125,381383.0,0.06356383333333333,0.0,837780.5841192462,837780.5841192462,0.06510028161483561,,0.23559,158382.4068071183,0.9248411655426025
Principal+Interest,4100000,15,15,3280000.0,0.71875,-1663648.6406726362,3191439.469438426,-6096432.460633817,-3470554.717461666,-1403786.4811508146,598498.9670751251,2169806.3739844738,2537156.70572125,5704449.0,0.9507415,0.0,4980.816610238723,4980.816610238723,nan,,0.98257,4162157.621691077,0.9028942584991455
Interest Only,4100000,15,20,3280000.0,0.625,4367835.772021225,1956306.3928368003,2751694.051599639,3192211.8281426546,3729884.806689667,4918850.030359222,6784938.072622597,739051.3839484375,388886.0,0.06481433333333333,0.0,538737.8863454508,538737.8863454508,0.05990831071135383,,0.26367,158607.96158307887,0.9257009029388428
Principal+Interest,4100000,15,20,3280000.0,0.625,-4196717.026327366,3603096.092739259,-9119940.883616019,-6781470.497097698,-3822197.637678097,-1591967.6748707034,356944.44464876887,2245448.8346346873,5906593.0,0.9844321666666667,0.0,434.3177592484869,434.3177592484869,nan,,0.99629,5374181.010654501,1.1747801303863525
Interest Only,4100000,15,25,3280000.0,0.53125,3507200.078719831,1551085.3407856498,2241145.6986996094,2592989.8280627676,3002709.240234376,3899757.59576984,5398120.362412756,665731.5243653125,401103.0,0.0668505,0.0,291241.72868270165,291241.72868270165,0.05332448427095171,,0.30691,162802.5344884778,0.867100715637207
