loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Principal+Interest,1300000,10,15,1040000.0,0.71875,-1435061.6695795646,549898.2047072785,-2158161.511153762,-1719314.8371831726,-1340263.4259110806,-1042231.6545738028,-834006.7469822911,540800.0,4000000.0,1.0,0.0,0.0,0.0,nan,,1.0,1839805.5627215616,5.108230829238892
Interest Only,1300000,10,20,1040000.0,0.625,984407.1422122623,405500.9209297745,546489.7995434074,696864.0653203432,910144.4198464324,1189017.044263491,1514884.3049736144,540800.0,4000000.0,1.0,0.0,13662.477216227237,13662.477216227237,0.043817918824505586,0.010863161172452934,0.75108,197855.40727061778,5.147995948791504
Principal+Interest,1300000,10,20,1040000.0,0.625,-1699810.58291984,645860.3185603364,-2549064.772273506,-2033241.3924093947,-1589516.781269794,-1238239.9807537189,-992261.8287218646,540800.0,4000000.0,1.0,0.0,0.0,0.0,nan,,1.0,1952792.9358492838,5.173495054244995
Interest Only,1300000,10,25,1040000.0,0.53125,719658.2288720021,301726.3227971358,394797.9189368195,505846.96105811984,663938.8128356987,870762.8710340714,1114224.5179423403,540800.0,4000000.0,1.0,0.0,1961.3181814128527,1961.3181814128527,0.02706422175716172,0.00664402022261069,0.89191,270712.410125859,5.448925018310547
Principal+Interest,1300000,10,25,1040000.0,0.53125,-1964559.4962600796,744173.8193002865,-2943103.809184375,-2350312.107284514,-1837372.9737877962,-1433268.9334317765,-1147813.0289131487,540800.0,4000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2065780.3089769965,5.421803951263428
Interest Only,1300000,10,30,1040000.0,0.4375,454909.3155317431,198892.32653124386,242166.764751926,314145.67401725345,417564.2628665982,553235.0855463508,714611.683819362,540800.0,4000000.0,1.0,0.0,65.85209006069923,65.85209006069923,-5.457799579722256e-06,,0.9819,367520.8659127672,12.10938811302185
Principal+Interest,1300000,10,30,1040000.0,0.4375,-2229308.409600347,844017.4182229023,-3339790.1876250636,-2666388.0167167354,-2085480.445123698,-1627304.7254430903,-1302857.4055081103,540800.0,4000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2178767.6821047678,11.455107927322388
Interest Only,1300000,15,15,1040000.0,0.71875,1518681.5332195358,800683.7200809916,707899.8660360884,958713.0994358755,1345082.3405973068,1876123.3418219904,2541928.8837389164,811200.0,6000000.0,1.0,0.0,94564.90183211528,94564.90183211528,0.05262246501787904,,0.61667,178852.0647648137,18.22856378555298
Principal+Interest,1300000,15,15,1040000.0,0.71875,-2803645.9116051495,1325588.3252411454,-4520649.236238258,-3433427.2244696817,-2534195.46771074,-1872171.416583482,-1423055.7531150905,811200.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2422255.833270744,20.10245418548584
Interest Only,1300000,15,20,1040000.0,0.625,1081773.2347401306,590388.4358603327,488577.29601200356,669838.7555168993,951149.7474946557,1341154.2447693902,1836913.9422031597,811200.0,6000000.0,1.0,0.0,26496.276525628826,26496.276525628826,0.03621244035169413,,0.79896,271041.08665542776,19.558396100997925
Principal+Interest,1300000,15,20,1040000.0,0.625,-3240554.210084525,1524986.7101372597,-5215832.340115116,-3964683.618632606,-2932426.692790613,-2168950.0496140877,-1649375.7462412843,811200.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2610717.213342632,19.238245964050293
Interest Only,1300000,15,25,1040000.0,0.53125,644864.9362607127,384979.31960190757,262405.6113685416,378538.7196961015,558209.9602212933,811500.4497383004,1133686.0724544923,811200.0,6000000.0,1.0,0.0,2780.794544894647,2780.794544894647,0.01064899464470459,,0.94841,409865.1067774807,18.782401084899902
Principal+Interest,1300000,15,25,1040000.0,0.53125,-3677462.508563903,1728054.1108146885,-5915379.16861857,-4497099.134328655,-3330542.149558026,-2462724.7865713923,-1874363.049298175,811200.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2799178.5934145725,18.075261116027832
Interest Only,1300000,15,30,1040000.0,0.4375,207956.63778131828,200115.30069778668,12185.108947700664,76891.59853631741,167286.44432952645,293092.1740023729,454606.3414659636,811200.0,6000000.0,1.0,0.0,42.228083998089936,42.228083998089936,-0.05084609681200325,,0.99806,587897.803648005,18.15696668624878
Principal+Interest,1300000,15,30,1040000.0,0.4375,-4114370.8070433796,1933634.929204699,-6614480.511572631,-5029274.925186879,-3723913.6052061208,-2754185.200692591,-2096911.536588981,811200.0,6000000.0,1.0,0.0,0.0,0.0,nan,,1.0,2987639.9734865176,18.365217924118042
Interest Only,1300000,20,20,1040000.0,0.625,972512.5804680504,756510.7473867304,272432.7287421287,465183.82402657985,783663.9845063675,1260942.621588391,1893912.4961380935,1081600.0,8000000.0,1.0,0.0,29200.218447698197,29200.218447698197,0.021860221125810764,,0.87413,390343.0393598446,21.058433055877686
Principal+Interest,1300000,20,20,1040000.0,0.625,-5984404.760967122,3308343.9379075044,-10176673.86231719,-7411077.374376468,-5241204.499955762,-3689959.829888397,-2694194.8244468863,1081600.0,8000000.0,1.0,0.0,0.0,0.0,nan,,1.0,3521483.8497324246,23.492264986038208
Interest Only,1300000,20,25,1040000.0,0.53125,252039.89378992157,433420.1749309572,-157574.4718803836,-1979.0076504696885,174972.30399110948,420917.8990943158,757443.2713356029,1081600.0,8000000.0,1.0,0.0,1392.8737695976508,1392.8737695976508,-0.038218267269547024,,0.98742,633805.2269632053,25.733568906784058
Principal+Interest,1300000,20,25,1040000.0,0.53125,-6704877.447645282,3703911.2091817856,-11401469.482829204,-8308189.638106819,-5874087.955242246,-4137305.2310326537,-3019598.4892234965,1081600.0,8000000.0,1.0,0.0,0.0,0.0,nan,,1.0,3805800.4517722684,22.824384927749634
Interest Only,1300000,20,30,1040000.0,0.4375,-468432.7928882207,387381.3949325939,-943327.2764709032,-636694.7288134532,-394302.7231723812,-221170.88701189746,-95946.92234202601,1081600.0,8000000.0,1.0,0.0,12.64531487188337,12.64531487188337,nan,,0.99992,915095.5978243881,53.658981800079346
Principal+Interest,1300000,20,30,1040000.0,0.4375,-7425350.134323371,4103589.1167966835,-12632779.776189731,-9198812.465183588,-6505912.078804667,-4578438.671798137,-3345416.813050576,1081600.0,8000000.0,1.0,0.0,0.0,0.0,nan,,1.0,4090117.053812129,65.7389907836914
Interest Only,1300000,25,25,1040000.0,0.53125,-809635.418856109,859045.1998859915,-1819217.6212982233,-1157697.178667561,-654156.0628056288,-303147.9128508444,-26660.196434714366,1352000.0,10000000.0,1.0,0.0,459.48183928812983,459.48183928812983,nan,,0.9983,1018694.9885460832,149.17272210121155
Principal+Interest,1300000,25,25,1040000.0,0.53125,-12020010.945238963,7551311.347957407,-21367146.690233905,-15063043.067470156,-10170127.287515052,-6862641.167266032,-4835144.730259586,1352000.0,10000000.0,1.0,0.0,0.0,0.0,nan,,1.0,5223318.018728408,137.31247401237488
Interest Only,1300000,25,30,1040000.0,0.4375,-1998815.6590863194,1335535.942815409,-3648246.8895981447,-2521917.4091712185,-1665919.2038479846,-1095734.035481016,-745339.8369476285,1352000.0,10000000.0,1.0,0.0,2.5672948937749256,2.5672948937749256,nan,,0.99998,1427630.4956605835,126.4690408706665
Principal+Interest,1300000,25,30,1040000.0,0.4375,-13209191.185468987,8304653.094472147,-23486619.135293163,-16553852.78829222,-11174679.327770676,-7545129.916167518,-5310532.014637596,1352000.0,10000000.0,1.0,0.0,0.0,0.0,nan,,1.0,5632825.619527301,122.45755982398987
