loan_type,house_value,loan_duration,annuity_duration,loan_amount,reinvest_fraction,mean_reinvestment,std_reinvestment,p10_reinvestment,p25_reinvestment,p50_reinvestment,p75_reinvestment,p90_reinvestment,mean_deficit,total_holiday_quarters,pct_quarters_holiday,mean_funder_earned,mean_funder_profit_share,mean_net_position,mean_cagr,xirr,prob_insurance_payout,mean_insurance_payout_npv,simulation_time_sec
Interest Only,8200000,20,20,6560000.0,0.625,10436986.702072078,6928259.644786935,5403081.262847377,6334717.569410795,7827222.381003223,12081501.910546828,18752860.01657064,1259687.301417375,2111877.0,0.0263984625,0.0,1995335.3784382762,1995335.3784382762,0.05703269294450819,,0.241781,287110.2182997447,10.521208047866821
Principal+Interest,8200000,20,20,6560000.0,0.625,-11158981.55556247,13249851.588112013,-29709627.76393764,-18685957.756501466,-8987230.991257012,-497015.55196859676,3682765.025529583,5809247.999277125,74270456.0,0.9283807,0.0,12395.038508245598,12395.038508245598,nan,,0.982046,11470038.895318843,10.618855714797974
Interest Only,8200000,20,25,6560000.0,0.53125,8093146.369025897,5376901.975887785,4337094.410272382,5045568.363566695,6041494.788967034,9130035.30347333,14411358.180437297,1218564.1400644374,2399142.0,0.029989275,0.0,1159647.3350155267,1159647.3350155267,0.05003434608179602,,0.301511,321162.90802122344,10.646672248840332
Principal+Interest,8200000,20,25,6560000.0,0.53125,-24422895.702776328,16570444.348815462,-47376726.73855701,-36217741.140883654,-22435583.056710597,-12156460.376694534,-3132555.2601612266,5090887.5021164995,78624008.0,0.9828001,0.0,635.305538438681,635.305538438681,nan,,0.99777,17922034.452731144,10.398428916931152
Interest Only,8200000,20,30,6560000.0,0.4375,5817869.827706909,3821269.4137669387,3305542.8524004826,3795174.5873177815,4431448.609692136,6226658.916001748,10095186.336672306,1220324.3289763124,2914501.0,0.0364312625,0.0,518046.4306626237,518046.4306626237,0.04039049682215512,,0.402961,386244.11469069985,10.43558382987976
Principal+Interest,8200000,20,30,6560000.0,0.4375,-44891993.8755958,17639659.389515772,-65970441.98224913,-56639881.90995224,-45789004.05305043,-33249622.3725446,-20771647.542047996,4233396.038702062,79919297.0,0.9989912125,0.0,0.21593607638033385,0.21593607638033385,nan,,0.999973,28235261.28832345,10.580524206161499
Interest Only,8200000,25,25,6560000.0,0.53125,9802031.087022591,9050033.355786854,4231030.871958045,4943136.018068868,6092462.396882854,11099720.176699698,19842517.960570335,1266145.7350565626,2152259.0,0.02152259,0.0,2038614.4008344603,2038614.4008344603,0.05013928111414678,,0.315848,335401.9727421092,13.06964111328125
Principal+Interest,8200000,25,25,6560000.0,0.53125,-39882140.96844693,34933837.89094664,-90131424.55787563,-59326523.08669108,-35163933.91051541,-11354795.618110735,797958.2777150312,6239003.293360687,94678347.0,0.94678347,0.0,6907.195629327591,6907.195629327591,nan,,0.991707,23138008.25067238,13.150519132614136
Interest Only,8200000,25,30,6560000.0,0.4375,6638158.837680364,6234251.817475246,3188652.089291883,3649965.0241188193,4306572.271991618,6771772.180280415,13032010.440268366,1421865.90476375,2949831.0,0.02949831,0.0,959994.8617474402,959994.8617474402,0.03971197756590805,,0.452217,447633.8447387418,13.02380084991455
Principal+Interest,8200000,25,30,6560000.0,0.4375,-85253026.74050643,43455336.99984953,-142253928.29550117,-116849270.2392497,-85012361.00657475,-51912182.35665377,-28340565.1281972,5279707.809909812,99410146.0,0.99410146,0.0,93.13209983910116,93.13209983910116,nan,,0.999739,43540737.99315662,12.898258924484253
Interest Only,8200000,30,30,6560000.0,0.4375,7978623.809864483,10229503.792649021,3112237.5220452654,3544223.6544091078,4208087.224412991,7476777.05196964,17499826.99333445,1761622.9866869375,3302538.0,0.02752115,0.0,1660846.32588235,1660846.32588235,0.0412117062087074,,0.508617,524211.80018054217,15.72269892692566
Principal+Interest,8200000,30,30,6560000.0,0.4375,-164609983.07693845,105438980.01426318,-312444576.80485946,-238222365.53384978,-150570302.93558472,-85050734.84895054,-29630741.24592849,6298198.395043562,117904128.0,0.9825344,0.0,1007.0337368281472,1007.0337368281472,nan,,0.998866,69541846.64975451,15.631048917770386
Interest Only,8300000,10,10,6640000.0,0.8125,10299958.23560258,2994607.82899796,7182324.709686638,8478969.207355052,9740201.717528172,11508031.323260732,14032403.345895378,2274064.842623625,9403610.0,0.23509025,0.0,1183915.4225496715,1183915.4225496715,0.07847404011245618,0.019409513697258296,0.285658,405504.8251841809,5.281843185424805
Principal+Interest,8300000,10,10,6640000.0,0.8125,-971900.2119939777,3664560.1104793935,-5767173.830986894,-3573978.662060591,-786569.5125289087,1391113.84886582,3519615.1679376955,3945773.8899128437,39595612.0,0.9898903,0.0,2298.9649292776962,2298.9649292776962,nan,,0.993636,7607070.007422805,5.235587120056152
Interest Only,8300000,10,15,6640000.0,0.71875,8969249.705145597,2585012.300380861,6279586.420339709,7403062.58680781,8495814.999367055,10000008.617141228,12177996.690592237,2038418.5518448437,9410466.0,0.23526165,0.0,786686.8613763092,786686.8613763092,0.07411876313339416,0.018332818496838,0.300434,384643.6809553867,5.253168821334839
Principal+Interest,8300000,10,15,6640000.0,0.71875,-3448097.9594985214,3619882.6467607575,-7925520.5144844465,-6006785.235354459,-3627982.842072607,-837503.2352799717,1207682.206441222,3503309.413094656,39892105.0,0.997302625,0.0,109.80403277639783,109.80403277639783,nan,,0.998737,8640505.232044555,5.268638849258423
Interest Only,8300000,10,20,6640000.0,0.625,7639345.696326994,2175853.2000470795,5376600.820547573,6326108.323198836,7252334.175587993,8494292.872989696,10325334.518829819,1803459.4291076562,9419874.0,0.23549685,0.0,452465.5033065254,452465.5033065254,0.06905429937723317,0.017074183014801077,0.320565,365770.8175517344,5.287366151809692
Principal+Interest,8300000,10,20,6640000.0,0.625,-6356623.0025769705,3622921.937382777,-10590900.149621362,-8490192.4075632,-6428554.753931148,-4141842.785424055,-1732266.3669578885,3051909.3892937815,39987618.0,0.99969045,0.0,0.0,0.0,nan,,0.999944,9991415.426126348,5.333186864852905
Interest Only,8300000,10,25,6640000.0,0.53125,6310848.766258634,1767297.8802648536,4473957.96462468,5249707.68114406,6022132.134971596,6991436.0887741055,8472400.000204787,1569715.0858837187,9434970.0,0.23587425,0.0,205120.0976818954,205120.0976818954,0.06328869833301365,0.015630687597289892,0.349249,350156.2237695475,5.323588132858276
